,Cost,Redundant,Time(sec),sample,scenario,z
0,2250.0,635.0,0.42179298400878906,0.0,0.0,45.0
1,7050.0,683.0,0.42179298400878906,0.0,0.0,45.0
2,11850.0,731.0,0.42179298400878906,0.0,0.0,45.0
3,16650.0,779.0,0.42179298400878906,0.0,0.0,45.0
4,21450.0,827.0,0.42179298400878906,0.0,0.0,45.0
5,26250.0,875.0,0.42179298400878906,0.0,0.0,45.0
6,31050.0,923.0,0.42179298400878906,0.0,0.0,45.0
7,35850.0,971.0,0.42179298400878906,0.0,0.0,45.0
8,40650.0,1019.0,0.42179298400878906,0.0,0.0,45.0
9,45450.0,1067.0,0.42179298400878906,0.0,0.0,45.0
10,50250.0,1115.0,0.42179298400878906,0.0,0.0,45.0
11,2350.0,415.0,0.42179298400878906,0.0,1.0,45.0
12,7150.0,463.0,0.42179298400878906,0.0,1.0,45.0
13,11950.0,511.0,0.42179298400878906,0.0,1.0,45.0
14,16750.0,559.0,0.42179298400878906,0.0,1.0,45.0
15,21550.0,607.0,0.42179298400878906,0.0,1.0,45.0
16,26350.0,655.0,0.42179298400878906,0.0,1.0,45.0
17,31150.0,703.0,0.42179298400878906,0.0,1.0,45.0
18,35950.0,751.0,0.42179298400878906,0.0,1.0,45.0
19,40750.0,799.0,0.42179298400878906,0.0,1.0,45.0
20,45550.0,847.0,0.42179298400878906,0.0,1.0,45.0
21,50250.0,894.0,0.42179298400878906,0.0,1.0,45.0
22,4250.0,168.0,0.42179298400878906,0.0,2.0,47.0
23,8850.0,215.0,0.42179298400878906,0.0,2.0,45.0
24,13450.0,261.0,0.42179298400878906,0.0,2.0,45.0
25,18050.0,307.0,0.42179298400878906,0.0,2.0,45.0
26,22650.0,353.0,0.42179298400878906,0.0,2.0,45.0
27,27250.0,399.0,0.42179298400878906,0.0,2.0,45.0
28,31850.0,445.0,0.42179298400878906,0.0,2.0,45.0
29,36450.0,491.0,0.42179298400878906,0.0,2.0,45.0
30,41050.0,537.0,0.42179298400878906,0.0,2.0,45.0
31,45650.0,583.0,0.42179298400878906,0.0,2.0,45.0
32,50250.0,629.0,0.42179298400878906,0.0,2.0,45.0
33,2600.0,727.0,0.4061546325683594,1.0,0.0,52.0
34,7400.0,775.0,0.4061546325683594,1.0,0.0,52.0
35,12200.0,823.0,0.4061546325683594,1.0,0.0,52.0
36,17000.0,871.0,0.4061546325683594,1.0,0.0,52.0
37,21800.0,919.0,0.4061546325683594,1.0,0.0,52.0
38,26600.0,967.0,0.4061546325683594,1.0,0.0,52.0
39,31400.0,1015.0,0.4061546325683594,1.0,0.0,52.0
40,36200.0,1063.0,0.4061546325683594,1.0,0.0,52.0
41,41000.0,1111.0,0.4061546325683594,1.0,0.0,52.0
42,45800.0,1159.0,0.4061546325683594,1.0,0.0,52.0
43,50600.0,1207.0,0.4061546325683594,1.0,0.0,52.0
44,2600.0,384.0,0.4061546325683594,1.0,1.0,52.0
45,7400.0,432.0,0.4061546325683594,1.0,1.0,52.0
46,12200.0,480.0,0.4061546325683594,1.0,1.0,52.0
47,17000.0,528.0,0.4061546325683594,1.0,1.0,52.0
48,21800.0,576.0,0.4061546325683594,1.0,1.0,52.0
49,26600.0,624.0,0.4061546325683594,1.0,1.0,52.0
50,31400.0,672.0,0.4061546325683594,1.0,1.0,52.0
51,36200.0,720.0,0.4061546325683594,1.0,1.0,52.0
52,41000.0,768.0,0.4061546325683594,1.0,1.0,52.0
