,Cost,Redundant,epsilon,binding(1),sample,scenario,Time(sec)
0,3840.0,150.0,150.0,True,0,0,0.03889656066894531
1,4080.0,174.0,159.96,False,0,0,0.05884408950805664
2,4080.0,174.0,169.92000000000002,False,0,0,0.07878994941711426
3,4320.0,198.0,179.88,False,0,0,0.10571694374084473
4,4320.0,198.0,189.84,False,0,0,0.12666082382202148
5,4520.0,200.0,199.8,False,0,0,0.15059733390808105
6,4560.0,222.0,209.76,False,0,0,0.17752742767333984
7,4560.0,222.0,219.72,False,0,0,0.19248461723327637
8,4800.0,246.0,229.68,False,0,0,0.21343040466308594
9,4800.0,246.0,239.64,False,0,0,0.23139476776123047
10,5040.0,270.0,249.6,False,0,0,0.25432825088500977
11,5040.0,270.0,259.56,False,0,0,0.27431178092956543
12,5040.0,270.0,269.52,False,0,0,0.28724026679992676
13,5280.0,294.0,279.48,False,0,0,0.3071870803833008
14,5280.0,294.0,289.44,False,0,0,0.32513952255249023
15,5520.0,318.0,299.4,False,0,0,0.3470802307128906
16,5520.0,318.0,309.36,False,0,0,0.3660712242126465
17,5720.0,320.0,319.32,False,0,0,0.3909618854522705
18,5760.0,342.0,329.28,False,0,0,0.41190624237060547
19,5760.0,342.0,339.24,False,0,0,0.42786478996276855
20,6000.0,366.0,349.2,False,0,0,0.4488074779510498
21,6000.0,366.0,359.15999999999997,False,0,0,0.46675968170166016
22,6240.0,390.0,369.12,False,0,0,0.48870229721069336
23,6240.0,390.0,379.08000000000004,False,0,0,0.5086910724639893
24,6239.999999999999,389.99999999999994,389.03999999999996,False,0,0,0.5206153392791748
25,6480.0,414.0,399.0,False,0,0,0.5436303615570068
26,6479.999999999997,413.99999999999983,408.96,False,0,0,0.5795328617095947
27,6720.0,438.0,418.92,False,0,0,0.602480411529541
28,6720.0,438.0,428.88,False,0,0,0.6204242706298828
29,6820.0,439.0,438.84,False,0,0,0.6393730640411377
30,6960.0,462.0,448.8,False,0,0,0.6603207588195801
31,6960.0,462.0,458.76,False,0,0,0.6802639961242676
32,7200.0,486.0,468.72,False,0,0,0.7012090682983398
33,7200.0,486.0,478.68,False,0,0,0.7201592922210693
34,7440.0,510.0,488.64,False,0,0,0.7430973052978516
35,7440.0,510.0,498.6,False,0,0,0.7630431652069092
36,7440.0,510.0,508.56,False,0,0,0.7809948921203613
37,7680.0,534.0,518.52,False,0,0,0.8019397258758545
38,7680.0,534.0,528.48,False,0,0,0.8208889961242676
39,7920.0,558.0,538.44,False,0,0,0.8428289890289307
40,7920.0,558.0,548.4,False,0,0,0.8607807159423828
41,8020.0,559.0,558.36,False,0,0,0.882723331451416
42,8160.0,582.0,568.3199999999999,False,0,0,0.9056627750396729
43,8160.0,582.0,578.28,False,0,0,0.9206724166870117
44,8400.0,606.0,588.24,False,0,0,0.9355816841125488
45,8400.0,606.0,598.2,False,0,0,0.954531192779541
46,8640.0,630.0,608.1600000000001,False,0,0,0.9765098094940186
