,Cost,Redundant,epsilon,binding(1),sample,scenario,Time(sec)
0,12870.0,9.0,9.0,True,0,0,0.03985118865966797
1,13140.0,21.0,20.369999999999997,False,0,0,0.05281639099121094
2,13610.0,32.0,31.74,False,0,0,0.06777620315551758
3,14170.0,44.0,43.11,False,0,0,0.16152501106262207
4,14640.0,55.0,54.48,False,0,0,0.18845272064208984
5,15130.0,66.0,65.85,False,0,0,0.20141887664794922
6,15710.0,78.0,77.22,False,0,0,0.21239256858825684
7,16290.0,90.0,88.59,False,0,0,0.23233628273010254
8,16870.0,102.0,99.96,False,0,0,0.42083287239074707
9,17450.0,114.0,111.33,False,0,0,0.7923884391784668
10,18030.0,126.0,122.7,False,0,0,0.9140615463256836
11,18620.0,135.0,134.07,False,0,0,1.078627109527588
12,19110.0,146.0,145.44,False,0,0,1.1906626224517822
13,19610.0,157.0,156.81,False,0,0,1.2235748767852783
14,20210.0,169.0,168.18,False,0,0,1.2485082149505615
15,20710.0,180.0,179.55,False,0,0,1.287909984588623
16,21310.0,192.00000000000003,190.92,False,0,0,1.3317930698394775
17,21910.0,204.0,202.29,False,0,0,1.368694543838501
18,22510.0,216.0,213.66,False,0,0,1.4375102519989014
19,23110.0,228.0,225.03,False,0,0,1.5631740093231201
20,23710.0,240.0,236.4,False,0,0,1.6220166683197021
21,24200.0,248.0,247.77,False,0,0,1.7466843128204346
22,24810.0,260.0,259.14,False,0,0,1.797546625137329
23,25300.0,271.0,270.51,False,0,0,1.8135535717010498
24,25810.0,282.0,281.88,False,0,0,1.8474137783050537
25,26400.0,294.0,293.25,False,0,0,1.8603792190551758
26,27010.0,306.0,304.62,False,0,0,1.9232699871063232
27,27600.0,318.0,315.99,False,0,0,1.977067232131958
28,28210.0,330.0,327.36,False,0,0,2.0538625717163086
29,28800.0,342.0,338.73,False,0,0,2.1127047538757324
30,29409.999999999884,350.9999999999977,350.1,False,0,0,2.3246538639068604
31,29910.0,362.0,361.47,False,0,0,2.351614475250244
32,30410.000000000007,373.00000000000034,372.84,False,0,0,2.3944997787475586
33,31010.0,385.0,384.21,False,0,0,2.4389331340789795
34,31510.0,396.0,395.58,False,0,0,2.467844009399414
35,32109.99999999999,408.0000000000003,406.95,False,0,0,2.512723684310913
36,32710.0,420.0,418.32,False,0,0,2.5536136627197266
37,33310.0,432.0000000000001,429.69,False,0,0,2.6004881858825684
38,33910.0,444.0,441.06,False,0,0,2.673306703567505
39,34510.0,456.0,452.43,False,0,0,2.841963768005371
40,35000.0,464.0,463.8,False,0,0,2.9436886310577393
41,35610.0,475.9999999999999,475.17,False,0,0,2.9935553073883057
42,36100.0,487.0,486.54,False,0,0,3.0085151195526123
43,36610.0,498.0,497.91,False,0,0,3.0384349822998047
44,37200.0,510.0,509.28,False,0,0,3.0504038333892822
45,37810.0,522.0,520.65,False,0,0,3.1002702713012695
46,38400.0,534.0,532.02,False,0,0,3.119220733642578
47,39010.0,546.0,543.39,False,0,0,3.2139670848846436
48,39600.0,558.0,554.76,False,0,0,3.3705480098724365
49,40210.0,567.0,566.13,False,0,0,3.4044575691223145
50,40710.0,578.0,577.5,False,0,0,3.4333856105804443
51,41210.0,589.0,588.87,False,0,0,3.466813325881958
52,41810.0,601.0,600.24,False,0,0,3.524912118911743
53,42310.0,612.0,611.61,False,0,0,3.544128179550171
