,Cost,Redundant,Time(sec),sample,scenario,z
0,550.0,648.0,0.47226929664611816,0.0,0.0,11.0
1,5350.0,696.0,0.47226929664611816,0.0,0.0,11.0
2,10150.0,744.0,0.47226929664611816,0.0,0.0,11.0
3,14950.0,792.0,0.47226929664611816,0.0,0.0,11.0
4,19750.0,840.0,0.47226929664611816,0.0,0.0,11.0
5,24550.0,888.0,0.47226929664611816,0.0,0.0,11.0
6,29350.0,936.0,0.47226929664611816,0.0,0.0,11.0
7,34150.0,984.0,0.47226929664611816,0.0,0.0,11.0
8,38950.0,1032.0,0.47226929664611816,0.0,0.0,11.0
9,43750.0,1080.0,0.47226929664611816,0.0,0.0,11.0
10,48550.0,1128.0,0.47226929664611816,0.0,0.0,11.0
11,550.0,396.0,0.47226929664611816,0.0,1.0,11.0
12,5350.0,444.0,0.47226929664611816,0.0,1.0,11.0
13,10150.0,492.0,0.47226929664611816,0.0,1.0,11.0
14,14950.0,540.0,0.47226929664611816,0.0,1.0,11.0
15,19750.0,588.0,0.47226929664611816,0.0,1.0,11.0
16,24550.0,636.0,0.47226929664611816,0.0,1.0,11.0
17,29350.0,684.0,0.47226929664611816,0.0,1.0,11.0
18,34150.0,732.0,0.47226929664611816,0.0,1.0,11.0
19,38950.0,780.0,0.47226929664611816,0.0,1.0,11.0
20,43750.0,828.0,0.47226929664611816,0.0,1.0,11.0
21,48550.0,876.0,0.47226929664611816,0.0,1.0,11.0
22,3250.0,148.0,0.47226929664611816,0.0,2.0,49.0
23,6350.0,196.0,0.47226929664611816,0.0,2.0,15.0
24,10850.0,243.0,0.47226929664611816,0.0,2.0,11.0
25,15550.0,290.0,0.47226929664611816,0.0,2.0,11.0
26,20250.0,337.0,0.47226929664611816,0.0,2.0,11.0
27,24950.0,384.0,0.47226929664611816,0.0,2.0,11.0
28,29750.0,432.0,0.47226929664611816,0.0,2.0,11.0
29,34450.0,479.0,0.47226929664611816,0.0,2.0,11.0
30,39150.0,526.0,0.47226929664611816,0.0,2.0,11.0
31,43850.0,573.0,0.47226929664611816,0.0,2.0,11.0
32,48550.0,620.0,0.47226929664611816,0.0,2.0,11.0
