,Cost,Redundant,epsilon,binding(1),sample,scenario,Time(sec)
0,5940.0,16.0,16.0,True,0,0,0.03984498977661133
1,6140.0,28.0,26.92,False,0,0,0.060788869857788086
2,6350.0,39.99999999999997,37.84,False,0,0,0.09669303894042969
3,6560.0,52.0,48.76,False,0,0,0.12960457801818848
4,6780.0,64.0,59.68,False,0,0,0.21338152885437012
5,6980.0,71.0,70.6,False,0,0,0.2682349681854248
6,7110.0,82.0,81.52,False,0,0,0.28319454193115234
7,7340.0,93.99999999999999,92.44,False,0,0,0.3200969696044922
8,7570.0,106.00000000000007,103.36,False,0,0,0.34702301025390625
9,7810.0,118.0,114.28,False,0,0,0.46721410751342773
10,8050.0,130.0,125.2,False,0,0,0.5574789047241211
11,8260.0,137.0,136.12,False,0,0,2.336595058441162
12,8410.0,148.0,147.04,False,0,0,2.3650290966033936
13,8640.0,160.0,157.96,False,0,0,2.3801724910736084
14,8890.0,172.0,168.88,False,0,0,2.5190248489379883
15,9120.0,184.0,179.8,False,0,0,2.6122448444366455
16,9350.0,191.0,190.72,False,0,0,2.825106143951416
17,9490.0,202.0,201.64,False,0,0,2.851036787033081
18,9730.0,214.0,212.56,False,0,0,2.890929937362671
19,9970.0,226.00000000000003,223.48,False,0,0,2.9308266639709473
20,10210.0,238.0,234.4,False,0,0,3.02856707572937
21,10450.0,250.0,245.32,False,0,0,3.109351396560669
22,10660.0,257.0,256.24,False,0,0,3.3621809482574463
23,10810.0,268.0,267.15999999999997,False,0,0,3.391103744506836
24,11040.0,280.0,278.08,False,0,0,3.4090559482574463
25,11290.0,292.0,289.0,False,0,0,3.5556640625
26,11520.0,304.0,299.92,False,0,0,3.653061866760254
27,11750.0,311.0,310.84,False,0,0,3.8295931816101074
28,11890.0,322.0,321.76,False,0,0,3.8744726181030273
29,12130.0,334.0,332.68,False,0,0,4.627474308013916
30,12370.0,346.0,343.6,False,0,0,4.7132568359375
31,12610.0,358.0,354.52,False,0,0,4.848374366760254
32,12850.0,370.0,365.44,False,0,0,4.979529619216919
33,13060.0,377.0,376.36,False,0,0,5.223877429962158
34,13210.0,388.0,387.28,False,0,0,5.258785963058472
35,13440.0,400.0,398.2,False,0,0,5.277734279632568
36,13690.0,412.0,409.12,False,0,0,5.338570594787598
37,13920.0,424.0,420.04,False,0,0,5.664698123931885
38,14149.999999999998,431.0,430.96,False,0,0,5.858689546585083
39,14290.0,442.0,441.88,False,0,0,5.8756444454193115
40,14530.0,454.0,452.8,False,0,0,5.927504301071167
41,14770.000000000007,466.00000000000045,463.72,False,0,0,5.967402696609497
42,15010.0,478.0,474.64,False,0,0,6.184357643127441
43,15250.0,490.0,485.56,False,0,0,6.280336856842041
44,15460.0,497.0,496.48,False,0,0,8.407997369766235
45,15610.0,508.0,507.4,False,0,0,8.442734479904175
46,15840.0,520.0,518.3199999999999,False,0,0,8.461682796478271
47,16090.0,532.0,529.24,False,0,0,8.511549234390259
48,16320.0,544.0,540.16,False,0,0,8.625245809555054
49,16570.0,556.0,551.08,False,0,0,8.73645305633545
50,16690.0,562.0,562.0,True,0,0,8.780378818511963
51,16930.0,574.0,572.92,False,0,0,8.932934045791626
52,17170.0,586.0,583.84,False,0,0,8.969833612442017
53,17410.0,598.0,594.76,False,0,0,9.301454305648804
54,17649.999999999996,609.9999999999999,605.68,False,0,0,9.408167362213135
55,17860.0,617.0,616.6,False,0,0,9.52157211303711
56,18010.0,628.0,627.52,False,0,0,9.555478572845459
57,19110.0,639.0,638.44,False,0,0,9.576447486877441
58,20209.999999999996,650.0,649.36,False,0,0,9.595388174057007
59,21310.000000000004,661.0000000000005,660.28,False,0,0,9.614320755004883
60,22410.0,672.0,671.2,False,0,0,9.635737895965576
61,23510.0,683.0,682.12,False,0,0,9.658683061599731
62,24610.000000000004,694.0000000000002,693.04,False,0,0,9.686599969863892
63,25609.999999999985,703.9999999999999,703.96,False,0,0,9.703553915023804
64,26710.0,715.0,714.88,False,0,0,9.728487968444824
65,27810.0,726.0,725.8,False,0,0,9.747437715530396
66,28909.999999999996,737.0,736.72,False,0,0,9.764399528503418
67,30010.0,748.0,747.64,False,0,0,9.788416147232056
68,31110.0,759.0,758.56,False,0,0,9.809361696243286
69,32210.0,770.0,769.48,False,0,0,9.829352617263794
