,Cost,Redundant,Time(sec),sample,scenario,z
0,5.0,392.0,0.2823519706726074,0.0,0.0,1.0
1,240005.0,2792.0,0.2823519706726074,0.0,0.0,1.0
2,480005.0,5192.0,0.2823519706726074,0.0,0.0,1.0
3,720005.0,7592.0,0.2823519706726074,0.0,0.0,1.0
4,960005.0,9992.0,0.2823519706726074,0.0,0.0,1.0
5,1200005.0,12392.0,0.2823519706726074,0.0,0.0,1.0
6,1440005.0,14792.0,0.2823519706726074,0.0,0.0,1.0
7,39615.0,0.0,0.2823519706726074,0.0,1.0,43.0
8,272905.0,2335.0,0.2823519706726074,0.0,1.0,1.0
9,506305.0,4669.0,0.2823519706726074,0.0,1.0,1.0
10,739705.0,7003.0,0.2823519706726074,0.0,1.0,1.0
11,973205.0,9338.0,0.2823519706726074,0.0,1.0,1.0
12,1206605.0,11672.0,0.2823519706726074,0.0,1.0,1.0
13,1440005.0,14006.0,0.2823519706726074,0.0,1.0,1.0
14,92865.0,0.0,0.2823519706726074,0.0,2.0,13.0
15,317405.0,2246.0,0.2823519706726074,0.0,2.0,1.0
16,541905.0,4491.0,0.2823519706726074,0.0,2.0,1.0
17,766405.0,6736.0,0.2823519706726074,0.0,2.0,1.0
18,991005.0,8982.0,0.2823519706726074,0.0,2.0,1.0
19,1215505.0,11227.0,0.2823519706726074,0.0,2.0,1.0
20,1440005.0,13472.0,0.2823519706726074,0.0,2.0,1.0
21,485.0,628.0,0.2812330722808838,1.0,0.0,57.0
22,240475.0,3028.0,0.2812330722808838,1.0,0.0,55.0
23,480475.0,5428.0,0.2812330722808838,1.0,0.0,55.0
24,720375.0,7827.0,0.2812330722808838,1.0,0.0,55.0
25,960375.0,10227.0,0.2812330722808838,1.0,0.0,55.0
26,1200375.0,12627.0,0.2812330722808838,1.0,0.0,55.0
27,1440275.0,15026.0,0.2812330722808838,1.0,0.0,55.0
28,295.0,243.0,0.2812330722808838,1.0,1.0,59.0
29,240275.0,2643.0,0.2812330722808838,1.0,1.0,55.0
30,480275.0,5043.0,0.2812330722808838,1.0,1.0,55.0
31,720275.0,7443.0,0.2812330722808838,1.0,1.0,55.0
32,960275.0,9843.0,0.2812330722808838,1.0,1.0,55.0
33,1200275.0,12243.0,0.2812330722808838,1.0,1.0,55.0
34,1440275.0,14643.0,0.2812330722808838,1.0,1.0,55.0
35,66545.0,21.0,0.2812330722808838,1.0,2.0,69.0
36,295475.0,2311.0,0.2812330722808838,1.0,2.0,55.0
37,524475.0,4601.0,0.2812330722808838,1.0,2.0,55.0
38,753375.0,6890.0,0.2812330722808838,1.0,2.0,55.0
39,982375.0,9180.0,0.2812330722808838,1.0,2.0,55.0
40,1211375.0,11470.0,0.2812330722808838,1.0,2.0,55.0
41,1440275.0,13759.0,0.2812330722808838,1.0,2.0,55.0
42,205.0,398.0,0.2851407527923584,2.0,0.0,41.0
43,240205.0,2798.0,0.2851407527923584,2.0,0.0,41.0
44,480205.0,5198.0,0.2851407527923584,2.0,0.0,41.0
45,720205.0,7598.0,0.2851407527923584,2.0,0.0,41.0
46,960205.0,9998.0,0.2851407527923584,2.0,0.0,41.0
47,1200205.0,12398.0,0.2851407527923584,2.0,0.0,41.0
48,1440205.0,14798.0,0.2851407527923584,2.0,0.0,41.0
49,21865.0,0.0,0.2851407527923584,2.0,1.0,73.0
50,258205.0,2365.0,0.2851407527923584,2.0,1.0,41.0
51,494605.0,4729.0,0.2851407527923584,2.0,1.0,41.0
52,731005.0,7093.0,0.2851407527923584,2.0,1.0,41.0
53,967405.0,9457.0,0.2851407527923584,2.0,1.0,41.0
54,1203805.0,11821.0,0.2851407527923584,2.0,1.0,41.0
55,1440205.0,14185.0,0.2851407527923584,2.0,1.0,41.0
56,89665.0,0.0,0.2851407527923584,2.0,2.0,53.0
57,314705.0,2251.0,0.2851407527923584,2.0,2.0,41.0
58,539805.0,4502.0,0.2851407527923584,2.0,2.0,41.0
59,764905.0,6753.0,0.2851407527923584,2.0,2.0,41.0
60,990005.0,9004.0,0.2851407527923584,2.0,2.0,41.0
61,1215105.0,11255.0,0.2851407527923584,2.0,2.0,41.0
62,1440205.0,13506.0,0.2851407527923584,2.0,2.0,41.0
63,230.0,526.0,0.26551103591918945,3.0,0.0,46.0
64,240230.0,2926.0,0.26551103591918945,3.0,0.0,46.0
65,480230.0,5326.0,0.26551103591918945,3.0,0.0,46.0
66,720230.0,7726.0,0.26551103591918945,3.0,0.0,46.0
67,960230.0,10126.0,0.26551103591918945,3.0,0.0,46.0
68,1200230.0,12526.0,0.26551103591918945,3.0,0.0,46.0
69,1440230.0,14926.0,0.26551103591918945,3.0,0.0,46.0
70,3550.0,55.0,0.26551103591918945,3.0,1.0,150.0
71,242630.0,2451.0,0.26551103591918945,3.0,1.0,46.0
72,482130.0,4846.0,0.26551103591918945,3.0,1.0,46.0
73,721630.0,7241.0,0.26551103591918945,3.0,1.0,46.0
74,961230.0,9637.0,0.26551103591918945,3.0,1.0,46.0
75,1200730.0,12032.0,0.26551103591918945,3.0,1.0,46.0
76,1440230.0,14427.0,0.26551103591918945,3.0,1.0,46.0
77,66020.0,6.0,0.26551103591918945,3.0,2.0,64.0
78,295030.0,2297.0,0.26551103591918945,3.0,2.0,46.0
79,524030.0,4587.0,0.26551103591918945,3.0,2.0,46.0
80,753130.0,6878.0,0.26551103591918945,3.0,2.0,46.0
81,982130.0,9168.0,0.26551103591918945,3.0,2.0,46.0
82,1211230.0,11459.0,0.26551103591918945,3.0,2.0,46.0
83,1440230.0,13749.0,0.26551103591918945,3.0,2.0,46.0
84,115.0,465.0,0.2968432903289795,4.0,0.0,23.0
85,240115.0,2865.0,0.2968432903289795,4.0,0.0,23.0
86,480115.0,5265.0,0.2968432903289795,4.0,0.0,23.0
87,720115.0,7665.0,0.2968432903289795,4.0,0.0,23.0
88,960115.0,10065.0,0.2968432903289795,4.0,0.0,23.0
89,1200115.0,12465.0,0.2968432903289795,4.0,0.0,23.0
90,1440115.0,14865.0,0.2968432903289795,4.0,0.0,23.0
91,10415.0,216.0,0.2968432903289795,4.0,1.0,23.0
92,248715.0,2599.0,0.2968432903289795,4.0,1.0,23.0
93,487015.0,4982.0,0.2968432903289795,4.0,1.0,23.0
94,725315.0,7365.0,0.2968432903289795,4.0,1.0,23.0
95,963615.0,9748.0,0.2968432903289795,4.0,1.0,23.0
96,1201915.0,12131.0,0.2968432903289795,4.0,1.0,23.0
97,1440115.0,14513.0,0.2968432903289795,4.0,1.0,23.0
98,7855.0,251.0,0.2968432903289795,4.0,2.0,131.0
99,246115.0,2639.0,0.2968432903289795,4.0,2.0,23.0
100,484915.0,5027.0,0.2968432903289795,4.0,2.0,23.0
101,723715.0,7415.0,0.2968432903289795,4.0,2.0,23.0
102,962515.0,9803.0,0.2968432903289795,4.0,2.0,23.0
103,1201315.0,12191.0,0.2968432903289795,4.0,2.0,23.0
104,1440115.0,14579.0,0.2968432903289795,4.0,2.0,23.0
105,215.0,460.0,0.2967987060546875,5.0,0.0,43.0
106,240215.0,2860.0,0.2967987060546875,5.0,0.0,43.0
107,480215.0,5260.0,0.2967987060546875,5.0,0.0,43.0
108,720215.0,7660.0,0.2967987060546875,5.0,0.0,43.0
109,960215.0,10060.0,0.2967987060546875,5.0,0.0,43.0
110,1200215.0,12460.0,0.2967987060546875,5.0,0.0,43.0
111,1440215.0,14860.0,0.2967987060546875,5.0,0.0,43.0
112,2545.0,339.0,0.2967987060546875,5.0,1.0,49.0
113,242215.0,2736.0,0.2967987060546875,5.0,1.0,43.0
114,481815.0,5132.0,0.2967987060546875,5.0,1.0,43.0
115,721415.0,7528.0,0.2967987060546875,5.0,1.0,43.0
116,961015.0,9924.0,0.2967987060546875,5.0,1.0,43.0
117,1200615.0,12320.0,0.2967987060546875,5.0,1.0,43.0
118,1440215.0,14716.0,0.2967987060546875,5.0,1.0,43.0
119,22165.0,76.0,0.2967987060546875,5.0,2.0,133.0
120,258215.0,2441.0,0.2967987060546875,5.0,2.0,43.0
121,494615.0,4805.0,0.2967987060546875,5.0,2.0,43.0
122,731015.0,7169.0,0.2967987060546875,5.0,2.0,43.0
123,967415.0,9533.0,0.2967987060546875,5.0,2.0,43.0
124,1203815.0,11897.0,0.2967987060546875,5.0,2.0,43.0
125,1440215.0,14261.0,0.2967987060546875,5.0,2.0,43.0
126,200.0,450.0,0.2811756134033203,6.0,0.0,40.0
127,240200.0,2850.0,0.2811756134033203,6.0,0.0,40.0
128,480200.0,5250.0,0.2811756134033203,6.0,0.0,40.0
129,720200.0,7650.0,0.2811756134033203,6.0,0.0,40.0
130,960200.0,10050.0,0.2811756134033203,6.0,0.0,40.0
131,1200200.0,12450.0,0.2811756134033203,6.0,0.0,40.0
132,1440200.0,14850.0,0.2811756134033203,6.0,0.0,40.0
133,1710.0,221.0,0.2811756134033203,6.0,1.0,82.0
134,241300.0,2619.0,0.2811756134033203,6.0,1.0,40.0
135,481100.0,5017.0,0.2811756134033203,6.0,1.0,40.0
136,720900.0,7415.0,0.2811756134033203,6.0,1.0,40.0
137,960700.0,9813.0,0.2811756134033203,6.0,1.0,40.0
138,1200500.0,12211.0,0.2811756134033203,6.0,1.0,40.0
139,1440200.0,14608.0,0.2811756134033203,6.0,1.0,40.0
140,48400.0,86.0,0.2811756134033203,6.0,2.0,40.0
141,280400.0,2406.0,0.2811756134033203,6.0,2.0,40.0
142,512400.0,4726.0,0.2811756134033203,6.0,2.0,40.0
143,744300.0,7045.0,0.2811756134033203,6.0,2.0,40.0
144,976300.0,9365.0,0.2811756134033203,6.0,2.0,40.0
145,1208300.0,11685.0,0.2811756134033203,6.0,2.0,40.0
146,1440200.0,14004.0,0.2811756134033203,6.0,2.0,40.0
147,485.0,475.0,0.2655601501464844,7.0,0.0,37.0
148,240475.0,2875.0,0.2655601501464844,7.0,0.0,35.0
149,480375.0,5274.0,0.2655601501464844,7.0,0.0,35.0
150,720375.0,7674.0,0.2655601501464844,7.0,0.0,35.0
151,960275.0,10073.0,0.2655601501464844,7.0,0.0,35.0
152,1200275.0,12473.0,0.2655601501464844,7.0,0.0,35.0
153,1440175.0,14872.0,0.2655601501464844,7.0,0.0,35.0
154,55985.0,0.0,0.2655601501464844,7.0,1.0,57.0
155,286675.0,2308.0,0.2655601501464844,7.0,1.0,35.0
156,517375.0,4615.0,0.2655601501464844,7.0,1.0,35.0
157,748075.0,6922.0,0.2655601501464844,7.0,1.0,35.0
158,978775.0,9229.0,0.2655601501464844,7.0,1.0,35.0
159,1209475.0,11536.0,0.2655601501464844,7.0,1.0,35.0
160,1440175.0,13843.0,0.2655601501464844,7.0,1.0,35.0
161,70675.0,22.0,0.2655601501464844,7.0,2.0,35.0
162,298975.0,2305.0,0.2655601501464844,7.0,2.0,35.0
163,527175.0,4587.0,0.2655601501464844,7.0,2.0,35.0
164,755475.0,6870.0,0.2655601501464844,7.0,2.0,35.0
165,983675.0,9152.0,0.2655601501464844,7.0,2.0,35.0
166,1211975.0,11435.0,0.2655601501464844,7.0,2.0,35.0
167,1440175.0,13717.0,0.2655601501464844,7.0,2.0,35.0
168,730.0,460.0,0.26556396484375,8.0,0.0,66.0
169,240690.0,2860.0,0.26556396484375,8.0,0.0,58.0
170,480590.0,5259.0,0.26556396484375,8.0,0.0,58.0
171,720490.0,7658.0,0.26556396484375,8.0,0.0,58.0
172,960490.0,10058.0,0.26556396484375,8.0,0.0,58.0
173,1200390.0,12457.0,0.26556396484375,8.0,0.0,58.0
174,1440290.0,14856.0,0.26556396484375,8.0,0.0,58.0
175,9580.0,121.0,0.26556396484375,8.0,1.0,76.0
176,247990.0,2506.0,0.26556396484375,8.0,1.0,58.0
177,486490.0,4891.0,0.26556396484375,8.0,1.0,58.0
178,724890.0,7275.0,0.26556396484375,8.0,1.0,58.0
179,963390.0,9660.0,0.26556396484375,8.0,1.0,58.0
180,1201890.0,12045.0,0.26556396484375,8.0,1.0,58.0
181,1440290.0,14429.0,0.26556396484375,8.0,1.0,58.0
182,70570.0,5.0,0.26556396484375,8.0,2.0,74.0
183,298790.0,2288.0,0.26556396484375,8.0,2.0,58.0
184,527090.0,4571.0,0.26556396484375,8.0,2.0,58.0
185,755390.0,6854.0,0.26556396484375,8.0,2.0,58.0
186,983690.0,9137.0,0.26556396484375,8.0,2.0,58.0
187,1211990.0,11420.0,0.26556396484375,8.0,2.0,58.0
188,1440290.0,13703.0,0.26556396484375,8.0,2.0,58.0
189,65.0,565.0,0.2967984676361084,9.0,0.0,13.0
190,240065.0,2965.0,0.2967984676361084,9.0,0.0,13.0
191,480065.0,5365.0,0.2967984676361084,9.0,0.0,13.0
192,720065.0,7765.0,0.2967984676361084,9.0,0.0,13.0
193,960065.0,10165.0,0.2967984676361084,9.0,0.0,13.0
194,1200065.0,12565.0,0.2967984676361084,9.0,0.0,13.0
195,1440065.0,14965.0,0.2967984676361084,9.0,0.0,13.0
196,42385.0,0.0,0.2967984676361084,9.0,1.0,37.0
197,275265.0,2330.0,0.2967984676361084,9.0,1.0,13.0
198,508265.0,4660.0,0.2967984676361084,9.0,1.0,13.0
199,741165.0,6989.0,0.2967984676361084,9.0,1.0,13.0
200,974165.0,9319.0,0.2967984676361084,9.0,1.0,13.0
201,1207165.0,11649.0,0.2967984676361084,9.0,1.0,13.0
202,1440065.0,13978.0,0.2967984676361084,9.0,1.0,13.0
203,74185.0,0.0,0.2967984676361084,9.0,2.0,17.0
204,301865.0,2277.0,0.2967984676361084,9.0,2.0,13.0
205,529465.0,4553.0,0.2967984676361084,9.0,2.0,13.0
206,757165.0,6830.0,0.2967984676361084,9.0,2.0,13.0
207,984765.0,9106.0,0.2967984676361084,9.0,2.0,13.0
208,1212465.0,11383.0,0.2967984676361084,9.0,2.0,13.0
209,1440065.0,13659.0,0.2967984676361084,9.0,2.0,13.0
210,50.0,342.0,0.2655172348022461,10.0,0.0,10.0
