,Cost,Redundant,Time(sec),sample,scenario,z
85,120050.0,1829.0,0.2972266674041748,4.0,0.0,1.0
86,240050.0,3029.0,0.2972266674041748,4.0,0.0,1.0
87,360050.0,4229.0,0.2972266674041748,4.0,0.0,1.0
88,480050.0,5429.0,0.2972266674041748,4.0,0.0,1.0
89,600050.0,6629.0,0.2972266674041748,4.0,0.0,1.0
90,720050.0,7829.0,0.2972266674041748,4.0,0.0,1.0
91,26750.0,1.0,0.2972266674041748,4.0,1.0,67.0
92,139550.0,1162.0,0.2972266674041748,4.0,1.0,1.0
93,255650.0,2323.0,0.2972266674041748,4.0,1.0,1.0
94,371750.0,3484.0,0.2972266674041748,4.0,1.0,1.0
95,487850.0,4645.0,0.2972266674041748,4.0,1.0,1.0
96,603950.0,5806.0,0.2972266674041748,4.0,1.0,1.0
97,720050.0,6967.0,0.2972266674041748,4.0,1.0,1.0
98,129250.0,0.0,0.2972266674041748,4.0,2.0,1.0
99,227750.0,985.0,0.2972266674041748,4.0,2.0,1.0
100,326250.0,1970.0,0.2972266674041748,4.0,2.0,1.0
101,424650.0,2954.0,0.2972266674041748,4.0,2.0,1.0
102,523150.0,3939.0,0.2972266674041748,4.0,2.0,1.0
103,621650.0,4924.0,0.2972266674041748,4.0,2.0,1.0
104,720050.0,5908.0,0.2972266674041748,4.0,2.0,1.0
105,3000.0,361.0,0.26628899574279785,5.0,0.0,56.0
106,122400.0,1561.0,0.26628899574279785,5.0,0.0,44.0
107,242400.0,2761.0,0.26628899574279785,5.0,0.0,44.0
108,362300.0,3960.0,0.26628899574279785,5.0,0.0,44.0
109,482300.0,5160.0,0.26628899574279785,5.0,0.0,44.0
110,602300.0,6360.0,0.26628899574279785,5.0,0.0,44.0
111,722200.0,7559.0,0.26628899574279785,5.0,0.0,44.0
112,50200.0,5.0,0.26628899574279785,5.0,1.0,48.0
113,162100.0,1126.0,0.26628899574279785,5.0,1.0,44.0
114,274100.0,2246.0,0.26628899574279785,5.0,1.0,44.0
115,386100.0,3366.0,0.26628899574279785,5.0,1.0,44.0
116,498200.0,4487.0,0.26628899574279785,5.0,1.0,44.0
117,610200.0,5607.0,0.26628899574279785,5.0,1.0,44.0
118,722200.0,6727.0,0.26628899574279785,5.0,1.0,44.0
119,49900.0,34.0,0.26628899574279785,5.0,2.0,68.0
120,161000.0,1157.0,0.26628899574279785,5.0,2.0,44.0
121,273200.0,2279.0,0.26628899574279785,5.0,2.0,44.0
122,385500.0,3402.0,0.26628899574279785,5.0,2.0,44.0
123,497700.0,4524.0,0.26628899574279785,5.0,2.0,44.0
124,610000.0,5647.0,0.26628899574279785,5.0,2.0,44.0
125,722200.0,6769.0,0.26628899574279785,5.0,2.0,44.0
126,150.0,326.0,0.256328821182251,6.0,0.0,3.0
127,120050.0,1526.0,0.256328821182251,6.0,0.0,1.0
128,240050.0,2726.0,0.256328821182251,6.0,0.0,1.0
129,360050.0,3926.0,0.256328821182251,6.0,0.0,1.0
130,480050.0,5126.0,0.256328821182251,6.0,0.0,1.0
131,600050.0,6326.0,0.256328821182251,6.0,0.0,1.0
132,720050.0,7526.0,0.256328821182251,6.0,0.0,1.0
133,5450.0,319.0,0.256328821182251,6.0,1.0,23.0
134,123350.0,1509.0,0.256328821182251,6.0,1.0,1.0
135,242650.0,2702.0,0.256328821182251,6.0,1.0,1.0
136,362050.0,3896.0,0.256328821182251,6.0,1.0,1.0
137,481350.0,5089.0,0.256328821182251,6.0,1.0,1.0
138,600750.0,6283.0,0.256328821182251,6.0,1.0,1.0
139,720050.0,7476.0,0.256328821182251,6.0,1.0,1.0
140,65950.0,12.0,0.256328821182251,6.0,2.0,9.0
141,174650.0,1103.0,0.256328821182251,6.0,2.0,1.0
142,283750.0,2194.0,0.256328821182251,6.0,2.0,1.0
143,392850.0,3285.0,0.256328821182251,6.0,2.0,1.0
144,501950.0,4376.0,0.256328821182251,6.0,2.0,1.0
145,611050.0,5467.0,0.256328821182251,6.0,2.0,1.0
146,720050.0,6557.0,0.256328821182251,6.0,2.0,1.0
147,2000.0,257.0,0.2762577533721924,7.0,0.0,22.0
148,121800.0,1456.0,0.2762577533721924,7.0,0.0,20.0
149,241600.0,2654.0,0.2762577533721924,7.0,0.0,20.0
150,361500.0,3853.0,0.2762577533721924,7.0,0.0,20.0
151,481300.0,5051.0,0.2762577533721924,7.0,0.0,20.0
152,601200.0,6250.0,0.2762577533721924,7.0,0.0,20.0
153,721000.0,7448.0,0.2762577533721924,7.0,0.0,20.0
154,8300.0,300.0,0.2762577533721924,7.0,1.0,20.0
155,127100.0,1488.0,0.2762577533721924,7.0,1.0,20.0
156,245900.0,2676.0,0.2762577533721924,7.0,1.0,20.0
157,364700.0,3864.0,0.2762577533721924,7.0,1.0,20.0
158,483500.0,5052.0,0.2762577533721924,7.0,1.0,20.0
159,602300.0,6240.0,0.2762577533721924,7.0,1.0,20.0
160,721000.0,7427.0,0.2762577533721924,7.0,1.0,20.0
161,58000.0,49.0,0.2762577533721924,7.0,2.0,46.0
162,167500.0,1157.0,0.2762577533721924,7.0,2.0,20.0
163,278200.0,2264.0,0.2762577533721924,7.0,2.0,20.0
164,388900.0,3371.0,0.2762577533721924,7.0,2.0,20.0
165,499600.0,4478.0,0.2762577533721924,7.0,2.0,20.0
166,610300.0,5585.0,0.2762577533721924,7.0,2.0,20.0
167,721000.0,6692.0,0.2762577533721924,7.0,2.0,20.0
168,1850.0,170.0,0.2702765464782715,8.0,0.0,19.0
169,121750.0,1369.0,0.2702765464782715,8.0,0.0,19.0
170,241550.0,2567.0,0.2702765464782715,8.0,0.0,19.0
171,361450.0,3766.0,0.2702765464782715,8.0,0.0,19.0
172,481250.0,4964.0,0.2702765464782715,8.0,0.0,19.0
173,601150.0,6163.0,0.2702765464782715,8.0,0.0,19.0
174,720950.0,7361.0,0.2702765464782715,8.0,0.0,19.0
175,14150.0,242.0,0.2702765464782715,8.0,1.0,25.0
176,131750.0,1421.0,0.2702765464782715,8.0,1.0,19.0
177,249550.0,2599.0,0.2702765464782715,8.0,1.0,19.0
178,367450.0,3778.0,0.2702765464782715,8.0,1.0,19.0
179,485250.0,4956.0,0.2702765464782715,8.0,1.0,19.0
180,603150.0,6135.0,0.2702765464782715,8.0,1.0,19.0
181,720950.0,7313.0,0.2702765464782715,8.0,1.0,19.0
182,36450.0,146.0,0.2702765464782715,8.0,2.0,19.0
183,150550.0,1287.0,0.2702765464782715,8.0,2.0,19.0
184,264650.0,2428.0,0.2702765464782715,8.0,2.0,19.0
185,378750.0,3569.0,0.2702765464782715,8.0,2.0,19.0
186,492850.0,4710.0,0.2702765464782715,8.0,2.0,19.0
187,606950.0,5851.0,0.2702765464782715,8.0,2.0,19.0
188,720950.0,6991.0,0.2702765464782715,8.0,2.0,19.0
