,Cost,Redundant,Time(sec),sample,scenario,z
0,310.0,546.0,5.229288101196289,0.0,0.0,31.0
1,810.0,551.0,5.229288101196289,0.0,0.0,31.0
2,1310.0,556.0,5.229288101196289,0.0,0.0,31.0
3,1810.0,561.0,5.229288101196289,0.0,0.0,31.0
4,2310.0,566.0,5.229288101196289,0.0,0.0,31.0
5,2710.0,570.0,5.229288101196289,0.0,0.0,31.0
6,3210.0,575.0,5.229288101196289,0.0,0.0,31.0
7,3710.0,580.0,5.229288101196289,0.0,0.0,31.0
8,4210.0,585.0,5.229288101196289,0.0,0.0,31.0
9,4710.0,590.0,5.229288101196289,0.0,0.0,31.0
10,5110.0,594.0,5.229288101196289,0.0,0.0,31.0
11,5610.0,599.0,5.229288101196289,0.0,0.0,31.0
12,6110.0,604.0,5.229288101196289,0.0,0.0,31.0
13,6610.0,609.0,5.229288101196289,0.0,0.0,31.0
14,7110.0,614.0,5.229288101196289,0.0,0.0,31.0
15,7510.0,618.0,5.229288101196289,0.0,0.0,31.0
16,8010.0,623.0,5.229288101196289,0.0,0.0,31.0
17,8510.0,628.0,5.229288101196289,0.0,0.0,31.0
18,9010.0,633.0,5.229288101196289,0.0,0.0,31.0
19,9510.0,638.0,5.229288101196289,0.0,0.0,31.0
20,9910.0,642.0,5.229288101196289,0.0,0.0,31.0
21,10410.0,647.0,5.229288101196289,0.0,0.0,31.0
22,10910.0,652.0,5.229288101196289,0.0,0.0,31.0
23,11410.0,657.0,5.229288101196289,0.0,0.0,31.0
24,11910.0,662.0,5.229288101196289,0.0,0.0,31.0
25,12310.0,666.0,5.229288101196289,0.0,0.0,31.0
26,12810.0,671.0,5.229288101196289,0.0,0.0,31.0
27,13310.0,676.0,5.229288101196289,0.0,0.0,31.0
28,13810.0,681.0,5.229288101196289,0.0,0.0,31.0
29,14310.0,686.0,5.229288101196289,0.0,0.0,31.0
30,14710.0,690.0,5.229288101196289,0.0,0.0,31.0
31,15210.0,695.0,5.229288101196289,0.0,0.0,31.0
32,15710.0,700.0,5.229288101196289,0.0,0.0,31.0
33,16210.0,705.0,5.229288101196289,0.0,0.0,31.0
34,16710.0,710.0,5.229288101196289,0.0,0.0,31.0
35,17110.0,714.0,5.229288101196289,0.0,0.0,31.0
36,17610.0,719.0,5.229288101196289,0.0,0.0,31.0
37,18110.0,724.0,5.229288101196289,0.0,0.0,31.0
38,18610.0,729.0,5.229288101196289,0.0,0.0,31.0
39,19110.0,734.0,5.229288101196289,0.0,0.0,31.0
40,19510.0,738.0,5.229288101196289,0.0,0.0,31.0
41,20010.0,743.0,5.229288101196289,0.0,0.0,31.0
42,20510.0,748.0,5.229288101196289,0.0,0.0,31.0
43,21010.0,753.0,5.229288101196289,0.0,0.0,31.0
44,21510.0,758.0,5.229288101196289,0.0,0.0,31.0
45,21910.0,762.0,5.229288101196289,0.0,0.0,31.0
46,22410.0,767.0,5.229288101196289,0.0,0.0,31.0
47,22910.0,772.0,5.229288101196289,0.0,0.0,31.0
48,23410.0,777.0,5.229288101196289,0.0,0.0,31.0
49,23910.0,782.0,5.229288101196289,0.0,0.0,31.0
50,24310.0,786.0,5.229288101196289,0.0,0.0,31.0
51,24810.0,791.0,5.229288101196289,0.0,0.0,31.0
52,25310.0,796.0,5.229288101196289,0.0,0.0,31.0
53,25810.0,801.0,5.229288101196289,0.0,0.0,31.0
54,26310.0,806.0,5.229288101196289,0.0,0.0,31.0
55,26710.0,810.0,5.229288101196289,0.0,0.0,31.0
56,27210.0,815.0,5.229288101196289,0.0,0.0,31.0
57,27710.0,820.0,5.229288101196289,0.0,0.0,31.0
58,28210.0,825.0,5.229288101196289,0.0,0.0,31.0
59,28710.0,830.0,5.229288101196289,0.0,0.0,31.0
60,29110.0,834.0,5.229288101196289,0.0,0.0,31.0
61,29610.0,839.0,5.229288101196289,0.0,0.0,31.0
62,30110.0,844.0,5.229288101196289,0.0,0.0,31.0
63,30610.0,849.0,5.229288101196289,0.0,0.0,31.0
64,31110.0,854.0,5.229288101196289,0.0,0.0,31.0
65,31510.0,858.0,5.229288101196289,0.0,0.0,31.0
66,32010.0,863.0,5.229288101196289,0.0,0.0,31.0
67,32510.0,868.0,5.229288101196289,0.0,0.0,31.0
68,33010.0,873.0,5.229288101196289,0.0,0.0,31.0
69,33510.0,878.0,5.229288101196289,0.0,0.0,31.0
70,33910.0,882.0,5.229288101196289,0.0,0.0,31.0
71,34410.0,887.0,5.229288101196289,0.0,0.0,31.0
72,34910.0,892.0,5.229288101196289,0.0,0.0,31.0
73,35410.0,897.0,5.229288101196289,0.0,0.0,31.0
74,35910.0,902.0,5.229288101196289,0.0,0.0,31.0
75,36310.0,906.0,5.229288101196289,0.0,0.0,31.0
76,36810.0,911.0,5.229288101196289,0.0,0.0,31.0
77,37310.0,916.0,5.229288101196289,0.0,0.0,31.0
78,37810.0,921.0,5.229288101196289,0.0,0.0,31.0
79,38310.0,926.0,5.229288101196289,0.0,0.0,31.0
80,38710.0,930.0,5.229288101196289,0.0,0.0,31.0
81,39210.0,935.0,5.229288101196289,0.0,0.0,31.0
82,39710.0,940.0,5.229288101196289,0.0,0.0,31.0
83,40210.0,945.0,5.229288101196289,0.0,0.0,31.0
84,40710.0,950.0,5.229288101196289,0.0,0.0,31.0
85,41110.0,954.0,5.229288101196289,0.0,0.0,31.0
86,41610.0,959.0,5.229288101196289,0.0,0.0,31.0
87,42110.0,964.0,5.229288101196289,0.0,0.0,31.0
88,42610.0,969.0,5.229288101196289,0.0,0.0,31.0
89,43110.0,974.0,5.229288101196289,0.0,0.0,31.0
90,43510.0,978.0,5.229288101196289,0.0,0.0,31.0
91,44010.0,983.0,5.229288101196289,0.0,0.0,31.0
92,44510.0,988.0,5.229288101196289,0.0,0.0,31.0
93,45010.0,993.0,5.229288101196289,0.0,0.0,31.0
94,45510.0,998.0,5.229288101196289,0.0,0.0,31.0
95,45910.0,1002.0,5.229288101196289,0.0,0.0,31.0
96,46410.0,1007.0,5.229288101196289,0.0,0.0,31.0
97,46910.0,1012.0,5.229288101196289,0.0,0.0,31.0
98,47410.0,1017.0,5.229288101196289,0.0,0.0,31.0
99,47910.0,1022.0,5.229288101196289,0.0,0.0,31.0
100,48310.0,1026.0,5.229288101196289,0.0,0.0,31.0
101,650.0,296.0,5.229288101196289,0.0,1.0,45.0
102,1090.0,301.0,5.229288101196289,0.0,1.0,39.0
103,1570.0,306.0,5.229288101196289,0.0,1.0,37.0
104,2050.0,311.0,5.229288101196289,0.0,1.0,35.0
105,2530.0,316.0,5.229288101196289,0.0,1.0,33.0
106,2910.0,320.0,5.229288101196289,0.0,1.0,31.0
107,3410.0,325.0,5.229288101196289,0.0,1.0,31.0
108,3910.0,330.0,5.229288101196289,0.0,1.0,31.0
109,4410.0,335.0,5.229288101196289,0.0,1.0,31.0
110,4910.0,340.0,5.229288101196289,0.0,1.0,31.0
111,5310.0,344.0,5.229288101196289,0.0,1.0,31.0
112,5810.0,349.0,5.229288101196289,0.0,1.0,31.0
113,6310.0,354.0,5.229288101196289,0.0,1.0,31.0
114,6810.0,359.0,5.229288101196289,0.0,1.0,31.0
115,7210.0,363.0,5.229288101196289,0.0,1.0,31.0
116,7710.0,368.0,5.229288101196289,0.0,1.0,31.0
117,8210.0,373.0,5.229288101196289,0.0,1.0,31.0
118,8710.0,378.0,5.229288101196289,0.0,1.0,31.0
119,9210.0,383.0,5.229288101196289,0.0,1.0,31.0
120,9610.0,387.0,5.229288101196289,0.0,1.0,31.0
121,10110.0,392.0,5.229288101196289,0.0,1.0,31.0
122,10610.0,397.0,5.229288101196289,0.0,1.0,31.0
123,11110.0,402.0,5.229288101196289,0.0,1.0,31.0
124,11510.0,406.0,5.229288101196289,0.0,1.0,31.0
125,12010.0,411.0,5.229288101196289,0.0,1.0,31.0
126,12510.0,416.0,5.229288101196289,0.0,1.0,31.0
127,13010.0,421.0,5.229288101196289,0.0,1.0,31.0
128,13510.0,426.0,5.229288101196289,0.0,1.0,31.0
129,13910.0,430.0,5.229288101196289,0.0,1.0,31.0
130,14410.0,435.0,5.229288101196289,0.0,1.0,31.0
131,14910.0,440.0,5.229288101196289,0.0,1.0,31.0
132,15410.0,445.0,5.229288101196289,0.0,1.0,31.0
133,15810.0,449.0,5.229288101196289,0.0,1.0,31.0
134,16310.0,454.0,5.229288101196289,0.0,1.0,31.0
135,16810.0,459.0,5.229288101196289,0.0,1.0,31.0
136,17310.0,464.0,5.229288101196289,0.0,1.0,31.0
137,17810.0,469.0,5.229288101196289,0.0,1.0,31.0
138,18210.0,473.0,5.229288101196289,0.0,1.0,31.0
139,18710.0,478.0,5.229288101196289,0.0,1.0,31.0
140,19210.0,483.0,5.229288101196289,0.0,1.0,31.0
141,19710.0,488.0,5.229288101196289,0.0,1.0,31.0
142,20110.0,492.0,5.229288101196289,0.0,1.0,31.0
143,20610.0,497.0,5.229288101196289,0.0,1.0,31.0
144,21110.0,502.0,5.229288101196289,0.0,1.0,31.0
145,21610.0,507.0,5.229288101196289,0.0,1.0,31.0
146,22110.0,512.0,5.229288101196289,0.0,1.0,31.0
147,22510.0,516.0,5.229288101196289,0.0,1.0,31.0
148,23010.0,521.0,5.229288101196289,0.0,1.0,31.0
149,23510.0,526.0,5.229288101196289,0.0,1.0,31.0
150,24010.0,531.0,5.229288101196289,0.0,1.0,31.0
151,24410.0,535.0,5.229288101196289,0.0,1.0,31.0
152,24910.0,540.0,5.229288101196289,0.0,1.0,31.0
153,25410.0,545.0,5.229288101196289,0.0,1.0,31.0
154,25910.0,550.0,5.229288101196289,0.0,1.0,31.0
155,26410.0,555.0,5.229288101196289,0.0,1.0,31.0
156,26810.0,559.0,5.229288101196289,0.0,1.0,31.0
157,27310.0,564.0,5.229288101196289,0.0,1.0,31.0
158,27810.0,569.0,5.229288101196289,0.0,1.0,31.0
159,28310.0,574.0,5.229288101196289,0.0,1.0,31.0
160,28810.0,579.0,5.229288101196289,0.0,1.0,31.0
161,29210.0,583.0,5.229288101196289,0.0,1.0,31.0
162,29710.0,588.0,5.229288101196289,0.0,1.0,31.0
163,30210.0,593.0,5.229288101196289,0.0,1.0,31.0
164,30710.0,598.0,5.229288101196289,0.0,1.0,31.0
165,31110.0,602.0,5.229288101196289,0.0,1.0,31.0
166,31610.0,607.0,5.229288101196289,0.0,1.0,31.0
167,32110.0,612.0,5.229288101196289,0.0,1.0,31.0
168,32610.0,617.0,5.229288101196289,0.0,1.0,31.0
169,33110.0,622.0,5.229288101196289,0.0,1.0,31.0
170,33510.0,626.0,5.229288101196289,0.0,1.0,31.0
171,34010.0,631.0,5.229288101196289,0.0,1.0,31.0
172,34510.0,636.0,5.229288101196289,0.0,1.0,31.0
173,35010.0,641.0,5.229288101196289,0.0,1.0,31.0
174,35410.0,645.0,5.229288101196289,0.0,1.0,31.0
175,35910.0,650.0,5.229288101196289,0.0,1.0,31.0
176,36410.0,655.0,5.229288101196289,0.0,1.0,31.0
177,36910.0,660.0,5.229288101196289,0.0,1.0,31.0
178,37410.0,665.0,5.229288101196289,0.0,1.0,31.0
179,37810.0,669.0,5.229288101196289,0.0,1.0,31.0
180,38310.0,674.0,5.229288101196289,0.0,1.0,31.0
181,38810.0,679.0,5.229288101196289,0.0,1.0,31.0
182,39310.0,684.0,5.229288101196289,0.0,1.0,31.0
183,39710.0,688.0,5.229288101196289,0.0,1.0,31.0
184,40210.0,693.0,5.229288101196289,0.0,1.0,31.0
185,40710.0,698.0,5.229288101196289,0.0,1.0,31.0
186,41210.0,703.0,5.229288101196289,0.0,1.0,31.0
187,41710.0,708.0,5.229288101196289,0.0,1.0,31.0
188,42110.0,712.0,5.229288101196289,0.0,1.0,31.0
189,42610.0,717.0,5.229288101196289,0.0,1.0,31.0
190,43110.0,722.0,5.229288101196289,0.0,1.0,31.0
191,43610.0,727.0,5.229288101196289,0.0,1.0,31.0
192,44010.0,731.0,5.229288101196289,0.0,1.0,31.0
193,44510.0,736.0,5.229288101196289,0.0,1.0,31.0
194,45010.0,741.0,5.229288101196289,0.0,1.0,31.0
195,45510.0,746.0,5.229288101196289,0.0,1.0,31.0
196,46010.0,751.0,5.229288101196289,0.0,1.0,31.0
197,46410.0,755.0,5.229288101196289,0.0,1.0,31.0
198,46910.0,760.0,5.229288101196289,0.0,1.0,31.0
199,47410.0,765.0,5.229288101196289,0.0,1.0,31.0
200,47910.0,770.0,5.229288101196289,0.0,1.0,31.0
201,48310.0,774.0,5.229288101196289,0.0,1.0,31.0
202,1990.0,50.0,5.229288101196289,0.0,2.0,79.0
203,2390.0,55.0,5.229288101196289,0.0,2.0,69.0
204,2830.0,60.0,5.229288101196289,0.0,2.0,63.0
205,3270.0,65.0,5.229288101196289,0.0,2.0,57.0
206,3630.0,69.0,5.229288101196289,0.0,2.0,53.0
207,4090.0,74.0,5.229288101196289,0.0,2.0,49.0
208,4570.0,79.0,5.229288101196289,0.0,2.0,47.0
209,4950.0,83.0,5.229288101196289,0.0,2.0,45.0
210,5430.0,88.0,5.229288101196289,0.0,2.0,43.0
211,5910.0,93.0,5.229288101196289,0.0,2.0,41.0
212,6290.0,97.0,5.229288101196289,0.0,2.0,39.0
213,6770.0,102.0,5.229288101196289,0.0,2.0,37.0
214,7250.0,107.0,5.229288101196289,0.0,2.0,35.0
215,7650.0,111.0,5.229288101196289,0.0,2.0,35.0
216,8130.0,116.0,5.229288101196289,0.0,2.0,33.0
217,8610.0,121.0,5.229288101196289,0.0,2.0,31.0
218,9010.0,125.0,5.229288101196289,0.0,2.0,31.0
219,9510.0,130.0,5.229288101196289,0.0,2.0,31.0
220,10010.0,135.0,5.229288101196289,0.0,2.0,31.0
221,10410.0,139.0,5.229288101196289,0.0,2.0,31.0
222,10910.0,144.0,5.229288101196289,0.0,2.0,31.0
223,11410.0,149.0,5.229288101196289,0.0,2.0,31.0
224,11810.0,153.0,5.229288101196289,0.0,2.0,31.0
225,12310.0,158.0,5.229288101196289,0.0,2.0,31.0
226,12810.0,163.0,5.229288101196289,0.0,2.0,31.0
227,13210.0,167.0,5.229288101196289,0.0,2.0,31.0
228,13710.0,172.0,5.229288101196289,0.0,2.0,31.0
229,14210.0,177.0,5.229288101196289,0.0,2.0,31.0
230,14710.0,182.0,5.229288101196289,0.0,2.0,31.0
231,15110.0,186.0,5.229288101196289,0.0,2.0,31.0
232,15610.0,191.0,5.229288101196289,0.0,2.0,31.0
233,16110.0,196.0,5.229288101196289,0.0,2.0,31.0
234,16510.0,200.0,5.229288101196289,0.0,2.0,31.0
235,17010.0,205.0,5.229288101196289,0.0,2.0,31.0
236,17510.0,210.0,5.229288101196289,0.0,2.0,31.0
237,17910.0,214.0,5.229288101196289,0.0,2.0,31.0
238,18410.0,219.0,5.229288101196289,0.0,2.0,31.0
239,18910.0,224.0,5.229288101196289,0.0,2.0,31.0
240,19310.0,228.0,5.229288101196289,0.0,2.0,31.0
241,19810.0,233.0,5.229288101196289,0.0,2.0,31.0
242,20310.0,238.0,5.229288101196289,0.0,2.0,31.0
243,20710.0,242.0,5.229288101196289,0.0,2.0,31.0
244,21210.0,247.0,5.229288101196289,0.0,2.0,31.0
245,21710.0,252.0,5.229288101196289,0.0,2.0,31.0
246,22110.0,256.0,5.229288101196289,0.0,2.0,31.0
247,22610.0,261.0,5.229288101196289,0.0,2.0,31.0
248,23110.0,266.0,5.229288101196289,0.0,2.0,31.0
249,23510.0,270.0,5.229288101196289,0.0,2.0,31.0
250,24010.0,275.0,5.229288101196289,0.0,2.0,31.0
251,24510.0,280.0,5.229288101196289,0.0,2.0,31.0
252,24910.0,284.0,5.229288101196289,0.0,2.0,31.0
253,25410.0,289.0,5.229288101196289,0.0,2.0,31.0
254,25910.0,294.0,5.229288101196289,0.0,2.0,31.0
255,26410.0,299.0,5.229288101196289,0.0,2.0,31.0
256,26810.0,303.0,5.229288101196289,0.0,2.0,31.0
257,27310.0,308.0,5.229288101196289,0.0,2.0,31.0
258,27810.0,313.0,5.229288101196289,0.0,2.0,31.0
259,28210.0,317.0,5.229288101196289,0.0,2.0,31.0
260,28710.0,322.0,5.229288101196289,0.0,2.0,31.0
261,29210.0,327.0,5.229288101196289,0.0,2.0,31.0
262,29610.0,331.0,5.229288101196289,0.0,2.0,31.0
263,30110.0,336.0,5.229288101196289,0.0,2.0,31.0
264,30610.0,341.0,5.229288101196289,0.0,2.0,31.0
265,31010.0,345.0,5.229288101196289,0.0,2.0,31.0
266,31510.0,350.0,5.229288101196289,0.0,2.0,31.0
267,32010.0,355.0,5.229288101196289,0.0,2.0,31.0
268,32410.0,359.0,5.229288101196289,0.0,2.0,31.0
269,32910.0,364.0,5.229288101196289,0.0,2.0,31.0
270,33410.0,369.0,5.229288101196289,0.0,2.0,31.0
271,33810.0,373.0,5.229288101196289,0.0,2.0,31.0
272,34310.0,378.0,5.229288101196289,0.0,2.0,31.0
273,34810.0,383.0,5.229288101196289,0.0,2.0,31.0
274,35210.0,387.0,5.229288101196289,0.0,2.0,31.0
275,35710.0,392.0,5.229288101196289,0.0,2.0,31.0
276,36210.0,397.0,5.229288101196289,0.0,2.0,31.0
277,36610.0,401.0,5.229288101196289,0.0,2.0,31.0
278,37110.0,406.0,5.229288101196289,0.0,2.0,31.0
279,37610.0,411.0,5.229288101196289,0.0,2.0,31.0
280,38110.0,416.0,5.229288101196289,0.0,2.0,31.0
281,38510.0,420.0,5.229288101196289,0.0,2.0,31.0
282,39010.0,425.0,5.229288101196289,0.0,2.0,31.0
283,39510.0,430.0,5.229288101196289,0.0,2.0,31.0
284,39910.0,434.0,5.229288101196289,0.0,2.0,31.0
285,40410.0,439.0,5.229288101196289,0.0,2.0,31.0
286,40910.0,444.0,5.229288101196289,0.0,2.0,31.0
287,41310.0,448.0,5.229288101196289,0.0,2.0,31.0
288,41810.0,453.0,5.229288101196289,0.0,2.0,31.0
289,42310.0,458.0,5.229288101196289,0.0,2.0,31.0
290,42710.0,462.0,5.229288101196289,0.0,2.0,31.0
291,43210.0,467.0,5.229288101196289,0.0,2.0,31.0
292,43710.0,472.0,5.229288101196289,0.0,2.0,31.0
293,44110.0,476.0,5.229288101196289,0.0,2.0,31.0
294,44610.0,481.0,5.229288101196289,0.0,2.0,31.0
295,45110.0,486.0,5.229288101196289,0.0,2.0,31.0
296,45510.0,490.0,5.229288101196289,0.0,2.0,31.0
297,46010.0,495.0,5.229288101196289,0.0,2.0,31.0
298,46510.0,500.0,5.229288101196289,0.0,2.0,31.0
299,46910.0,504.0,5.229288101196289,0.0,2.0,31.0
300,47410.0,509.0,5.229288101196289,0.0,2.0,31.0
301,47910.0,514.0,5.229288101196289,0.0,2.0,31.0
302,48310.0,518.0,5.229288101196289,0.0,2.0,31.0
