,Cost,Redundant,epsilon,binding(1),sample,scenario,Time(sec)
0,0.0,150.0,150.0,True,0,0,0.042556047439575195
1,0.0,174.0,155.16,False,0,0,0.0565185546875
2,0.0,174.0,160.32,False,0,0,0.06948542594909668
3,0.0,174.0,165.48,False,0,0,0.08045506477355957
4,0.0,174.0,170.64,False,0,0,0.09042787551879883
5,0.0,198.0,175.8,False,0,0,0.10239553451538086
6,0.0,198.0,180.96,False,0,0,0.11935114860534668
7,0.0,198.0,186.12,False,0,0,0.12932229042053223
8,0.0,198.0,191.28,False,0,0,0.14029335975646973
9,0.0,198.0,196.44,False,0,0,0.1502673625946045
10,0.0,222.0,201.6,False,0,0,0.1642301082611084
11,0.0,222.0,206.76,False,0,0,0.178192138671875
12,0.0,222.0,211.92000000000002,False,0,0,0.1891632080078125
13,0.0,222.0,217.07999999999998,False,0,0,0.2001345157623291
14,0.0,246.0,222.24,False,0,0,0.2141249179840088
15,0.0,246.0,227.4,False,0,0,0.2280590534210205
16,0.0,246.0,232.56,False,0,0,0.24106335639953613
17,0.0,246.0,237.72,False,0,0,0.2510361671447754
18,0.0,246.0,242.88,False,0,0,0.26196885108947754
19,0.0,270.0,248.04000000000002,False,0,0,0.27593040466308594
20,0.0,270.0,253.2,False,0,0,0.28989410400390625
21,0.0,270.0,258.36,False,0,0,0.29987621307373047
22,0.0,270.0,263.52,False,0,0,0.30984020233154297
23,0.0,270.0,268.68,False,0,0,0.3218424320220947
24,0.0,294.0,273.84000000000003,False,0,0,0.33527660369873047
25,0.0,294.0,279.0,False,0,0,0.3502366542816162
26,0.0,294.0,284.15999999999997,False,0,0,0.3801569938659668
27,0.0,294.0,289.32,False,0,0,0.3911275863647461
28,0.0,318.0,294.48,False,0,0,0.40411901473999023
29,0.0,318.0,299.64,False,0,0,0.418057918548584
30,0.0,318.0,304.8,False,0,0,0.4305706024169922
31,0.0,318.0,309.96000000000004,False,0,0,0.44050145149230957
32,0.0,318.0,315.12,False,0,0,0.45147204399108887
33,0.0,342.0,320.28,False,0,0,0.4634716510772705
34,0.0,342.0,325.44,False,0,0,0.4754221439361572
35,0.0,342.0,330.6,False,0,0,0.4853816032409668
36,0.0,342.0,335.76,False,0,0,0.49535489082336426
37,0.0,342.0,340.91999999999996,False,0,0,0.5053281784057617
38,0.0,366.0,346.08000000000004,False,0,0,0.5182967185974121
39,0.0,366.0,351.24,False,0,0,0.5322563648223877
40,0.0,366.0,356.4,False,0,0,0.5422296524047852
41,0.0,366.0,361.56,False,0,0,0.5512058734893799
42,0.0,390.0,366.72,False,0,0,0.5631735324859619
