,Cost,Redundant,epsilon,binding(1),sample,scenario,Time(sec)
0,2805.0,36.0,36.0,True,0,0,0.041887760162353516
1,2905.0,48.0,47.1,False,0,0,0.05385613441467285
2,3010.0,60.0,58.2,False,0,0,0.06781840324401855
3,3120.0,72.0,69.3,False,0,0,0.10671472549438477
4,3230.0,84.0,80.4,False,0,0,0.24235248565673828
5,3340.0,96.0,91.5,False,0,0,0.4478025436401367
6,3450.0,108.0,102.6,False,0,0,0.4777235984802246
7,3505.0,114.0,113.7,False,0,0,0.4886939525604248
8,3615.0,126.0,124.8,False,0,0,0.5066454410552979
9,3730.0,138.0,135.9,False,0,0,0.5874300003051758
10,3840.0,150.0,147.0,False,0,0,0.8317949771881104
11,3965.0,162.0,158.1,False,0,0,0.9206383228302002
12,4080.0,174.0,169.2,False,0,0,0.9924464225769043
13,4205.0,186.0,180.3,False,0,0,1.0837128162384033
14,4265.0,192.0,191.4,False,0,0,1.1289405822753906
15,4385.0,204.0,202.5,False,0,0,1.1685259342193604
16,4505.0,216.0,213.6,False,0,0,1.2134053707122803
17,4625.0,228.0,224.7,False,0,0,1.310683012008667
18,4745.0,240.0,235.8,False,0,0,1.3944590091705322
19,4865.0,252.0,246.9,False,0,0,1.5006821155548096
20,4925.0,258.0,258.0,True,0,0,1.5266129970550537
21,5040.0,270.0,269.1,False,0,0,1.5385801792144775
22,5165.0,282.0,280.2,False,0,0,1.5764784812927246
23,5279.999999999999,294.0,291.3,False,0,0,1.5934343338012695
24,5404.999999999998,306.0000000000001,302.4,False,0,0,1.6941642761230469
25,5520.0,318.0,313.5,False,0,0,1.7649750709533691
26,5645.0,330.0,324.6,False,0,0,1.869743824005127
27,5705.0,336.0,335.7,False,0,0,1.905604362487793
28,5825.0,348.0,346.8,False,0,0,1.9410464763641357
29,5945.000000000002,360.0000000000003,357.9,False,0,0,1.9869234561920166
30,6065.0,372.0,369.0,False,0,0,2.07021164894104
31,6184.999999999999,384.0,380.1,False,0,0,2.1536145210266113
32,6305.0,396.0,391.2,False,0,0,2.2703044414520264
33,6425.0,408.0,402.3,False,0,0,2.362567186355591
34,6480.0,414.0,413.4,False,0,0,2.3735387325286865
35,6605.0,426.0,424.5,False,0,0,2.4084439277648926
36,6720.0,438.00000000000006,435.6,False,0,0,2.4239163398742676
37,6845.0,450.0,446.7,False,0,0,2.555565118789673
38,6960.0,462.0,457.8,False,0,0,2.624380350112915
39,7084.999999999998,474.0000000000001,468.9,False,0,0,2.7759764194488525
40,7145.0,480.0,480.0,True,0,0,2.809885025024414
41,7265.0,492.0,491.1,False,0,0,2.8398053646087646
42,7385.0,504.0,502.2,False,0,0,2.8796989917755127
43,7505.0,516.0,513.3,False,0,0,2.932558298110962
44,7625.0,528.0,524.4,False,0,0,3.006359100341797
45,7745.0,540.0,535.5,False,0,0,3.1001083850860596
46,7865.0,552.0,546.6,False,0,0,3.251704692840576
47,7920.0,558.0,557.7,False,0,0,3.2636725902557373
48,8044.999999999993,569.9999999999993,568.8,False,0,0,3.3738815784454346
49,8160.0,582.0,579.9,False,0,0,3.3998124599456787
50,8285.0,594.0,591.0,False,0,0,3.5194919109344482
51,8400.0,606.0,602.1,False,0,0,3.8067245483398438
52,8525.0,618.0,613.2,False,0,0,3.8780436515808105
53,8640.0,630.0,624.3,False,0,0,4.002132177352905
54,8705.0,636.0,635.4,False,0,0,4.021081924438477
55,8825.000000002838,648.0,646.5,False,0,0,4.178168773651123
56,8945.0,660.0,657.6,False,0,0,4.199113607406616
57,9305.0,669.0,668.7,False,0,0,4.219059944152832
58,10405.0,680.0,679.8,False,0,0,4.251972913742065
59,11505.0,691.0,690.9,False,0,0,4.2779035568237305
60,12605.0,702.0,702.0,True,0,0,4.300842046737671
61,13805.0,714.0,713.1,False,0,0,4.321786403656006
62,14904.999999999998,725.0,724.2,False,0,0,4.3397369384765625
63,16005.0,736.0,735.3,False,0,0,4.362675905227661
64,17105.0,747.0,746.4,False,0,0,4.387610197067261
65,18205.0,758.0,757.5,False,0,0,4.406564950942993
66,19305.0,769.0,768.6,False,0,0,4.4384729862213135
67,20405.0,780.0,779.7,False,0,0,4.455427646636963
68,21505.000000000004,791.0000000000001,790.8,False,0,0,4.4803619384765625
69,22605.0,802.0,801.9,False,0,0,4.507288932800293
70,23705.0,813.0000000000001,813.0,False,0,0,4.531227111816406
71,24905.0,825.0,824.1,False,0,0,4.555171966552734
72,26005.0,836.0,835.2,False,0,0,4.586080551147461
73,27105.0,847.0,846.3,False,0,0,4.652900695800781
74,28205.0,858.0000000000002,857.4,False,0,0,4.724708318710327
75,29305.0,869.0,868.5,False,0,0,4.779561996459961
76,30405.0,880.0,879.6,False,0,0,4.801503658294678
77,31505.0,891.0,890.7,False,0,0,4.842395067214966
78,32605.0,902.0,901.8,False,0,0,4.870319366455078
79,33704.99999999997,912.9999999999998,912.9,False,0,0,4.902234792709351
80,34804.99999999998,923.9999999999998,924.0,False,0,0,4.929161310195923
81,36005.000000000015,936.0000000000001,935.1,False,0,0,4.979616403579712
82,37105.0,947.0,946.2,False,0,0,5.041957855224609
83,38205.0,958.0,957.3,False,0,0,5.059907913208008
84,39305.0,969.0,968.4,False,0,0,5.102792739868164
85,40405.0,980.0,979.5,False,0,0,5.145680665969849
86,41505.0,991.0,990.6,False,0,0,5.165626049041748
87,42605.0,1002.0,1001.7,False,0,0,5.189563274383545
88,43705.0,1013.0,1012.8,False,0,0,5.21748685836792
89,44805.0,1024.0,1023.9,False,0,0,5.238429546356201
90,45905.0,1035.0,1035.0,True,0,0,5.28637433052063
91,47105.0,1047.0,1046.1,False,0,0,5.329259634017944
92,48205.0,1058.0,1057.2,False,0,0,5.358182430267334
93,49305.0,1069.0,1068.3,False,0,0,5.385110378265381
94,50405.0,1080.0,1079.4,False,0,0,5.406057357788086
95,51505.0,1091.0,1090.5,False,0,0,5.431985855102539
96,52605.0,1102.0,1101.6,False,0,0,5.45096492767334
97,53705.0,1113.0,1112.7,False,0,0,5.47686505317688
98,54805.0,1124.0,1123.8,False,0,0,5.492822885513306
99,55905.0,1135.0,1134.9,False,0,0,5.509782314300537
100,57005.0,1146.0,1146.0,True,0,0,5.526731967926025
101,5425.0,30.0,30.0,True,0,1,5.660156726837158
102,5510.0,42.0,38.64,False,0,1,5.710022687911987
103,5555.0,48.0,47.28,False,0,1,5.726977109909058
104,5645.0,60.0,55.92,False,0,1,5.827714204788208
105,5690.0,66.0,64.56,False,0,1,5.842181205749512
106,5785.0,78.0,73.2,False,0,1,5.92296576499939
107,5835.0,84.0,81.84,False,0,1,5.973336219787598
108,5940.0,96.0,90.47999999999999,False,0,1,6.047194480895996
109,5995.0,102.0,99.12,False,0,1,6.092272043228149
110,6050.0,108.0,107.76,False,0,1,6.103249788284302
111,6160.0,120.0,116.4,False,0,1,6.241360187530518
112,6215.0,126.0,125.04,False,0,1,6.253333568572998
113,6330.0,138.0,133.68,False,0,1,6.2912352085113525
114,6385.0,144.0,142.32,False,0,1,6.31430196762085
115,6500.0,156.0,150.95999999999998,False,0,1,6.396535158157349
116,6555.0,162.0,159.6,False,0,1,6.510396242141724
117,6670.0,174.0,168.24,False,0,1,6.5892908573150635
118,6725.0,180.0,176.88,False,0,1,6.669370651245117
119,6780.0,186.0,185.52,False,0,1,6.680341482162476
120,6895.0,198.0,194.16,False,0,1,6.750154972076416
121,6955.0,204.0,202.8,False,0,1,6.767109394073486
122,7070.0,216.0,211.44,False,0,1,6.835925102233887
123,7125.0,222.0,220.08,False,0,1,6.854874849319458
124,7240.0,234.0,228.72,False,0,1,6.945632219314575
125,7300.0,240.0,237.36,False,0,1,6.967573404312134
126,7355.0,246.0,246.0,True,0,1,6.979541063308716
127,7470.0,258.0,254.64,False,0,1,7.046363115310669
128,7530.0,264.0,263.28,False,0,1,7.073290824890137
129,7645.0,276.0,271.91999999999996,False,0,1,7.230869770050049
130,7700.0,282.0,280.56,False,0,1,7.2518134117126465
131,7815.0,294.0,289.2,False,0,1,7.323621988296509
132,7875.0,300.0,297.84,False,0,1,7.34955358505249
133,7990.0,312.0,306.48,False,0,1,7.520106554031372
134,8045.0,318.0,315.12,False,0,1,7.549027681350708
135,8105.0,324.0,323.76,False,0,1,7.581939935684204
136,8225.0,336.0,332.4,False,0,1,7.684664487838745
137,8285.0,342.0,341.04,False,0,1,7.700650930404663
138,8400.0,354.0,349.68,False,0,1,7.770433664321899
139,8465.0,360.0,358.32,False,0,1,7.865124702453613
140,8585.0,372.0,366.96,False,0,1,7.9788243770599365
141,8640.0,378.0,375.6,False,0,1,7.99381422996521
142,8765.0,390.0,384.24,False,0,1,8.224168300628662
143,8825.0,396.0,392.88,False,0,1,8.374766111373901
144,8880.0,402.0,401.52,False,0,1,8.385736227035522
145,9005.0,414.0,410.16,False,0,1,8.597178936004639
146,9505.0,419.0,418.8,False,0,1,8.617170095443726
147,10405.0,428.0,427.44,False,0,1,8.637104749679565
148,11305.0,437.0,436.08,False,0,1,8.658015012741089
149,12105.0,445.0,444.72,False,0,1,8.678996801376343
150,13004.999999999987,453.9999999999999,453.36,False,0,1,8.69594407081604
151,13804.999999999976,461.9999999999998,462.0,False,0,1,8.712871074676514
152,14705.0,471.0,470.64,False,0,1,8.730820894241333
153,15605.0,480.0,479.28,False,0,1,8.748802661895752
154,16405.0,488.0000000000003,487.92,False,0,1,8.767768144607544
155,17305.0,497.0,496.56,False,0,1,8.788665533065796
156,18204.99999999998,505.99999999999983,505.2,False,0,1,8.806618452072144
157,19005.0,514.0000000000005,513.8399999999999,False,0,1,8.849503517150879
158,19905.0,523.0,522.48,False,0,1,8.879169940948486
159,20805.0,532.0,531.12,False,0,1,8.907095670700073
160,21605.0,540.0,539.76,False,0,1,8.935019969940186
161,22505.0,549.0,548.4,False,0,1,8.963943004608154
162,23405.0,558.0,557.04,False,0,1,8.98189902305603
163,24205.0,566.0,565.68,False,0,1,8.99888277053833
164,25105.0,575.0,574.32,False,0,1,9.019794225692749
165,25905.0,583.0,582.96,False,0,1,9.041736125946045
166,26805.0,592.0,591.6,False,0,1,9.091604232788086
167,27705.0,601.0,600.24,False,0,1,9.114570140838623
168,28505.0,609.0,608.88,False,0,1,9.13851261138916
169,29405.0,618.0000000000002,617.52,False,0,1,9.163087844848633
170,30305.0,627.0,626.16,False,0,1,9.183027982711792
171,31105.0,635.0,634.8,False,0,1,9.22292184829712
172,32004.999999999956,643.9999999999994,643.44,False,0,1,9.25882625579834
173,32905.0,653.0,652.08,False,0,1,9.281798124313354
174,33705.0,661.0,660.72,False,0,1,9.319662809371948
175,34605.0,670.0,669.36,False,0,1,9.337647438049316
176,35405.0,678.0,678.0,True,0,1,9.361553430557251
177,36305.0,687.0,686.64,False,0,1,9.378535985946655
178,37205.0,696.0,695.28,False,0,1,9.414443731307983
179,38004.99999999999,704.0000000000002,703.92,False,0,1,9.442028045654297
180,38905.0,713.0,712.56,False,0,1,9.465955972671509
181,39805.0,722.0,721.2,False,0,1,9.488900899887085
182,40605.0,730.0,729.84,False,0,1,9.510798931121826
183,41505.0,739.0,738.48,False,0,1,9.53576397895813
184,42405.0,748.0,747.12,False,0,1,9.55471158027649
185,43205.0,756.0,755.76,False,0,1,9.572659969329834
186,44105.0,765.0,764.4,False,0,1,9.589612483978271
187,45005.0,774.0,773.04,False,0,1,9.60657262802124
188,45804.99999999999,782.0000000000001,781.68,False,0,1,9.62452507019043
189,46705.0,791.0,790.32,False,0,1,9.642445802688599
190,47505.0,799.0,798.96,False,0,1,9.660464763641357
191,48405.0,808.0,807.6,False,0,1,9.67849063873291
192,49304.99999999999,817.0000000000003,816.24,False,0,1,9.702179908752441
193,50105.0,825.0000000000002,824.88,False,0,1,9.718168497085571
194,51005.00000000001,834.0000000000002,833.52,False,0,1,9.734092473983765
195,51905.0,843.0,842.16,False,0,1,9.751047849655151
196,52705.0,851.0,850.8,False,0,1,9.76800274848938
197,53605.0,860.0,859.44,False,0,1,9.784010648727417
198,54504.99999999998,868.9999999999997,868.08,False,0,1,9.799917459487915
199,55305.0,877.0,876.72,False,0,1,9.816871881484985
200,56205.0,886.0,885.36,False,0,1,9.83282995223999
201,57005.0,894.0,894.0,True,0,1,9.8487868309021
202,8420.0,62.0,62.0,True,0,2,9.888699293136597
203,8465.0,68.0,67.76,False,0,2,9.90164566040039
204,8515.0,74.0,73.52,False,0,2,9.912615299224854
205,8565.0,80.0,79.28,False,0,2,9.92458438873291
206,8615.0,86.0,85.03999999999999,False,0,2,9.936570405960083
207,8665.0,92.0,90.8,False,0,2,9.951511144638062
208,8715.0,98.0,96.56,False,0,2,9.966470718383789
209,8765.0,104.0,102.32,False,0,2,9.97943639755249
210,8815.0,110.0,108.08,False,0,2,9.994447231292725
211,8865.0,116.0,113.84,False,0,2,10.021052360534668
212,8915.0,122.0,119.6,False,0,2,10.047980546951294
213,8965.0,128.0,125.36,False,0,2,10.073913097381592
214,9015.0,134.0,131.12,False,0,2,10.098844766616821
215,9065.0,140.0,136.88,False,0,2,10.261427879333496
216,9115.0,146.0,142.64,False,0,2,10.327316045761108
217,9165.0,152.0,148.4,False,0,2,10.407810688018799
218,9215.0,158.0,154.16,False,0,2,10.440679550170898
219,9395.0,160.0,159.92000000000002,False,0,2,10.454642534255981
220,9955.0,166.0,165.68,False,0,2,10.470600128173828
221,10530.0,172.0,171.44,False,0,2,10.487600088119507
222,11110.0,178.0,177.2,False,0,2,10.501517057418823
223,11595.0,183.0,182.95999999999998,False,0,2,10.522467136383057
224,12180.0,189.0,188.72,False,0,2,10.54141616821289
225,12769.999999999998,195.0,194.48,False,0,2,10.560410022735596
226,13360.000000000005,200.9999999999999,200.24,False,0,2,10.578446388244629
227,13855.0,206.0,206.0,True,0,2,10.602075576782227
228,14445.0,212.00000000000014,211.76,False,0,2,10.625014066696167
229,15040.0,218.0,217.52,False,0,2,10.647953271865845
230,15630.0,224.0,223.28,False,0,2,10.667900562286377
231,16225.0,230.0,229.04,False,0,2,10.703804969787598
232,16720.0,235.0,234.8,False,0,2,10.717777252197266
233,17315.0,241.0,240.56,False,0,2,10.740705966949463
234,17905.0,247.0,246.32,False,0,2,10.758657455444336
235,18505.0,253.0,252.08,False,0,2,10.786582946777344
236,19005.0,258.0,257.84000000000003,False,0,2,10.806529760360718
237,19605.0,264.0,263.6,False,0,2,10.830937385559082
238,20205.0,270.0,269.36,False,0,2,10.858851671218872
239,20805.0,276.00000000000017,275.12,False,0,2,10.881791830062866
240,21305.0,281.0,280.88,False,0,2,10.904776334762573
241,21905.0,287.0,286.64,False,0,2,10.937642335891724
242,22505.0,293.0,292.4,False,0,2,10.964570045471191
243,23105.0,299.0,298.15999999999997,False,0,2,10.988549947738647
244,23605.0,304.0,303.91999999999996,False,0,2,11.019259691238403
245,24205.0,310.0,309.68,False,0,2,11.036851644515991
246,24805.0,316.0,315.44,False,0,2,11.05578875541687
247,25405.0,322.0,321.2,False,0,2,11.087701797485352
248,25905.0,327.0,326.96,False,0,2,11.11562705039978
249,26505.0,333.0,332.72,False,0,2,11.13861632347107
250,27105.0,339.0,338.48,False,0,2,11.156519174575806
251,27705.0,345.0,344.24,False,0,2,11.18152904510498
252,28205.0,350.0,350.0,True,0,2,11.206453561782837
253,28805.0,356.0,355.76,False,0,2,11.231497049331665
254,29405.0,362.0,361.52,False,0,2,11.271011114120483
255,30004.999999999996,368.0,367.28,False,0,2,11.321876525878906
256,30605.0,374.0,373.04,False,0,2,11.348803758621216
257,31105.0,379.0,378.8,False,0,2,11.375731945037842
258,31705.0,385.0,384.56,False,0,2,11.425598621368408
259,32305.0,391.0,390.32,False,0,2,11.44355320930481
260,32905.0,397.0,396.08,False,0,2,11.492433786392212
261,33405.0,402.0,401.84,False,0,2,11.511171102523804
262,34004.99999999997,407.9999999999997,407.6,False,0,2,11.535137414932251
263,34605.0,414.0,413.36,False,0,2,11.55508804321289
264,35205.0,420.0,419.12,False,0,2,11.591956615447998
265,35705.0,425.0,424.88,False,0,2,11.614894151687622
266,36305.0,431.0,430.64,False,0,2,11.633842706680298
267,36905.0,437.0,436.4,False,0,2,11.653836250305176
268,37505.0,443.0,442.16,False,0,2,11.681758642196655
269,38005.0,448.0,447.92,False,0,2,11.71662163734436
270,38605.0,454.0000000000002,453.68,False,0,2,11.766489028930664
271,39204.999999999956,459.9999999999996,459.44,False,0,2,11.80345869064331
