,Cost,Redundant,epsilon,binding(1),sample,scenario,Time(sec)
0,3840.0,150.0,150.0,True,0,0,0.037854909896850586
1,4060.0,162.0,159.96,False,0,0,0.0687720775604248
2,4080.0,174.0,169.92000000000002,False,0,0,0.08871912956237793
3,4240.0,180.0,179.88,False,0,0,0.11464953422546387
4,4320.0,198.0,189.84,False,0,0,0.1375901699066162
5,4480.0,204.0,199.8,False,0,0,0.24581050872802734
6,4540.0,210.0,209.76,False,0,0,0.27177858352661133
7,4560.0,222.0,219.72,False,0,0,0.2916898727416992
8,4780.0,234.0,229.68,False,0,0,0.40395450592041016
9,4800.0,246.0,239.64,False,0,0,0.42800331115722656
10,4960.0,252.0,249.6,False,0,0,0.49019503593444824
11,5039.999999999999,270.0,259.56,False,0,0,0.5131320953369141
12,5040.0,270.0,269.52,False,0,0,0.527097225189209
13,5260.0,282.0,279.48,False,0,0,0.562002420425415
14,5280.0,294.0,289.44,False,0,0,0.5839433670043945
15,5439.999999999999,300.0,299.4,False,0,0,0.6507647037506104
16,5520.0,318.0,309.36,False,0,0,0.6727063655853271
17,5680.0,324.0,319.32,False,0,0,0.888129711151123
18,5739.999999999999,329.9999999999998,329.28,False,0,0,0.9689145088195801
19,5760.0,342.0,339.24,False,0,0,0.9888608455657959
20,5980.0,354.0,349.2,False,0,0,1.0925850868225098
21,6000.0,366.0,359.15999999999997,False,0,0,1.1165211200714111
22,6160.000000000002,372.0,369.12,False,0,0,1.196305751800537
23,6240.0,390.0,379.08000000000004,False,0,0,1.221240520477295
24,6239.999999999999,389.99999999999994,389.03999999999996,False,0,0,1.2362468242645264
25,6460.0,402.0,399.0,False,0,0,1.324962854385376
26,6479.999999999997,413.99999999999983,408.96,False,0,0,1.3668508529663086
27,6639.999999999997,420.0000000000001,418.92,False,0,0,1.4581139087677002
28,6720.0,438.0,428.88,False,0,0,1.4810528755187988
29,6820.0,439.0,438.84,False,0,0,1.5040242671966553
30,6940.0,450.0,448.8,False,0,0,1.5514788627624512
31,6960.0,462.0,458.76,False,0,0,1.5733823776245117
32,7180.0,474.0,468.72,False,0,0,1.667130470275879
33,7200.0,486.0,478.68,False,0,0,1.6890721321105957
34,7360.0,492.0,488.64,False,0,0,1.9169182777404785
35,7440.0,510.0,498.6,False,0,0,1.954977035522461
