,Cost,Redundant,epsilon,binding(1),sample,scenario,Time(sec)
0,10220.0,3.0,3.0,True,0,0,0.04886984825134277
1,10749.999999999998,15.000000000000004,14.85,False,0,0,0.07679510116577148
2,11300.0,26.999999999999993,26.7,False,0,0,0.09973430633544922
3,11870.0,39.0,38.55,False,0,0,0.14760661125183105
4,12440.000000000005,51.0,50.4,False,0,0,0.1685500144958496
5,13020.000000000005,63.00000000000001,62.25,False,0,0,0.18650054931640625
6,13599.999999999998,75.00000000000001,74.1,False,0,0,0.2044539451599121
7,14100.000000000002,86.00000000000001,85.95,False,0,0,0.23038315773010254
8,14680.000000000002,98.0,97.8,False,0,0,0.3161931037902832
9,15259.99999999999,110.00000000000003,109.65,False,0,0,0.35507798194885254
10,15850.0,122.0,121.5,False,0,0,0.3869650363922119
11,16440.0,134.00000000000003,133.35,False,0,0,0.41289639472961426
12,17030.0,146.0,145.2,False,0,0,0.4418191909790039
13,17619.99999999999,158.00000000000003,157.05,False,0,0,0.5714724063873291
14,18130.0,169.0,168.9,False,0,0,0.7440104484558105
15,18720.0,181.0,180.75,False,0,0,0.767479658126831
16,19320.0,193.0,192.6,False,0,0,0.8133549690246582
17,19910.0,205.0,204.45,False,0,0,0.8382892608642578
18,20500.0,217.0,216.3,False,0,0,0.8652174472808838
19,21110.0,229.0,228.15,False,0,0,0.9007883071899414
20,21600.0,240.0,240.0,True,0,0,0.9137563705444336
21,22210.0,252.0,251.85,False,0,0,0.9406857490539551
22,22800.0,264.0,263.7,False,0,0,0.9546804428100586
23,23410.0,276.0,275.55,False,0,0,0.9905874729156494
24,24000.0,288.0,287.4,False,0,0,1.0045127868652344
25,24610.0,300.0,299.25,False,0,0,1.0294861793518066
26,25199.999999999996,311.99999999999994,311.1,False,0,0,1.069340467453003
27,25810.0,324.0,322.95,False,0,0,1.10524320602417
28,26400.0,336.0,334.8,False,0,0,1.1291792392730713
29,27010.0,348.0,346.65,False,0,0,1.1610925197601318
30,27600.0,360.0,358.5,False,0,0,1.1825361251831055
31,28210.0,372.0,370.35,False,0,0,1.2224278450012207
32,28799.999999999996,383.99999999999994,382.2,False,0,0,1.2413766384124756
33,29410.0,396.0,394.05,False,0,0,1.4824473857879639
34,30000.0,408.0,405.9,False,0,0,1.5253326892852783
35,30610.0,420.0,417.75,False,0,0,1.5532572269439697
36,31200.0,432.0,429.6,False,0,0,1.6180858612060547
37,31810.0,444.0,441.45,False,0,0,1.640026569366455
38,32399.999999999996,456.0,453.3,False,0,0,1.6739652156829834
39,33010.0,468.0,465.15,False,0,0,1.7198119163513184
40,33600.0,480.0,477.0,False,0,0,1.9252636432647705
41,34210.0,489.0,488.85,False,0,0,2.1157543659210205
42,34800.0,504.0,500.7,False,0,0,2.314223289489746
43,35410.0,513.0,512.55,False,0,0,2.355114459991455
44,36000.0,528.0,524.4,False,0,0,2.3815245628356934
45,36610.0,537.0,536.25,False,0,0,2.423412561416626
46,37200.0,552.0,548.1,False,0,0,2.6338977813720703
47,37710.0,560.0,559.95,False,0,0,2.674787759780884
48,38310.0,572.0,571.8,False,0,0,2.6997573375701904
49,38910.0,584.0000000000005,583.65,False,0,0,2.739619255065918
50,39510.0,596.0,595.5,False,0,0,2.7645535469055176
51,40110.0,608.0,607.35,False,0,0,2.813077211380005
52,40710.0,620.0,619.2,False,0,0,2.838505744934082
53,41310.0,632.0,631.05,False,0,0,2.879465341567993
54,41810.0,643.0,642.9,False,0,0,2.9053990840911865
55,42410.0,655.0,654.75,False,0,0,3.0340981483459473
56,43010.0,667.0,666.6,False,0,0,3.0583434104919434
57,43610.0,679.0,678.45,False,0,0,3.114452600479126
58,44210.0,691.0,690.3,False,0,0,3.1423587799072266
59,44810.0,703.0,702.15,False,0,0,3.1942596435546875
60,45610.0,714.0,714.0,True,0,0,3.2117068767547607
61,46810.0,726.0,725.85,False,0,0,3.2386343479156494
62,48010.0,738.0,737.7,False,0,0,3.2655625343322754
63,49210.0,750.0,749.55,False,0,0,3.286536693572998
64,50410.0,762.0,761.4,False,0,0,3.3044891357421875
65,51610.0,774.0,773.25,False,0,0,3.32340931892395
66,52810.0,786.0,785.1,False,0,0,3.3474109172821045
67,53910.0,797.0,796.95,False,0,0,3.3797929286956787
68,55110.0,809.0,808.8,False,0,0,3.4027745723724365
69,56310.0,821.0,820.65,False,0,0,3.4256703853607178
70,57510.0,833.0,832.5,False,0,0,3.4555916786193848
71,58710.0,845.0,844.35,False,0,0,3.4745399951934814
72,59910.0,857.0,856.2,False,0,0,3.491525411605835
73,61109.99999999999,869.0,868.05,False,0,0,3.5084500312805176
74,62210.0,880.0,879.9,False,0,0,3.53057599067688
75,63410.0,892.0,891.75,False,0,0,3.5494799613952637
76,64610.0,904.0,903.6,False,0,0,3.5684292316436768
77,65810.0,916.0,915.45,False,0,0,3.655360460281372
78,67010.0,928.0,927.3,False,0,0,3.681504726409912
79,68209.99999999997,939.9999999999998,939.15,False,0,0,3.698458433151245
80,69310.0,951.0,951.0,True,0,0,3.7165770530700684
81,70510.0,963.0,962.85,False,0,0,3.7544748783111572
82,71710.0,975.0,974.7,False,0,0,3.7944555282592773
83,72910.0,987.0,986.55,False,0,0,3.8126091957092285
84,74110.0,999.0,998.4,False,0,0,3.8415169715881348
85,75310.0,1011.0000000000002,1010.25,False,0,0,3.893350124359131
86,76510.0,1023.0,1022.1,False,0,0,3.9343185424804688
87,77610.0,1034.0000000000002,1033.95,False,0,0,3.9843406677246094
88,78810.0,1046.0,1045.8,False,0,0,4.012450695037842
89,80010.0,1058.0,1057.65,False,0,0,4.0354228019714355
90,81210.0,1070.0,1069.5,False,0,0,4.073434591293335
91,82410.0,1082.0,1081.35,False,0,0,4.089907169342041
92,83610.0,1094.0,1093.2,False,0,0,4.112877368927002
93,84810.0,1106.0,1105.05,False,0,0,4.135823965072632
94,85910.0,1117.0,1116.9,False,0,0,4.162714242935181
95,87110.0,1129.0,1128.75,False,0,0,4.182690858840942
