,Cost,Redundant,epsilon,binding(1),sample,scenario,Time(sec)
0,0.0,150.0,150.0,True,0,0,0.03891873359680176
1,0.0,174.0,155.16,False,0,0,0.05090475082397461
2,0.0,174.0,160.32,False,0,0,0.06420254707336426
3,0.0,174.0,165.48,False,0,0,0.07417654991149902
4,0.0,174.0,170.64,False,0,0,0.08319425582885742
5,0.0,198.0,175.8,False,0,0,0.09611725807189941
6,0.0,198.0,180.96,False,0,0,0.11007976531982422
7,0.0,198.0,186.12,False,0,0,0.12204718589782715
8,0.0,198.0,191.28,False,0,0,0.13202142715454102
9,0.0,198.0,196.44,False,0,0,0.14199399948120117
10,0.0,222.0,201.6,False,0,0,0.15695571899414062
11,0.0,222.0,206.76,False,0,0,0.17092251777648926
12,0.0,222.0,211.92000000000002,False,0,0,0.18188762664794922
13,0.0,222.0,217.07999999999998,False,0,0,0.19186139106750488
14,0.0,246.0,222.24,False,0,0,0.20382905006408691
15,0.0,246.0,227.4,False,0,0,0.21779108047485352
16,0.0,246.0,232.56,False,0,0,0.23175644874572754
17,0.0,246.0,237.72,False,0,0,0.2417285442352295
18,0.0,246.0,242.88,False,0,0,0.2527296543121338
19,0.0,270.0,248.04000000000002,False,0,0,0.2666609287261963
20,0.0,270.0,253.2,False,0,0,0.2806243896484375
21,0.0,270.0,258.36,False,0,0,0.29065680503845215
22,0.0,270.0,263.52,False,0,0,0.301593542098999
23,0.0,270.0,268.68,False,0,0,0.31253767013549805
24,0.0,294.0,273.84000000000003,False,0,0,0.32650113105773926
25,0.0,294.0,279.0,False,0,0,0.34046363830566406
26,0.0,294.0,284.15999999999997,False,0,0,0.36739182472229004
27,0.0,294.0,289.32,False,0,0,0.3773658275604248
28,0.0,318.0,294.48,False,0,0,0.39036011695861816
29,0.0,318.0,299.64,False,0,0,0.40332770347595215
30,0.0,318.0,304.8,False,0,0,0.417283296585083
31,0.0,318.0,309.96000000000004,False,0,0,0.4272305965423584
32,0.0,318.0,315.12,False,0,0,0.43723487854003906
33,0.0,342.0,320.28,False,0,0,0.4492042064666748
34,0.0,342.0,325.44,False,0,0,0.4621388912200928
35,0.0,342.0,330.6,False,0,0,0.47211289405822754
36,0.0,342.0,335.76,False,0,0,0.48308229446411133
37,0.0,342.0,340.91999999999996,False,0,0,0.49405384063720703
38,0.0,366.0,346.08000000000004,False,0,0,0.5070180892944336
39,0.0,366.0,351.24,False,0,0,0.5199832916259766
40,0.0,366.0,356.4,False,0,0,0.531968355178833
41,0.0,366.0,361.56,False,0,0,0.5429227352142334
42,0.0,390.0,366.72,False,0,0,0.554889440536499
43,0.0,390.0,371.88,False,0,0,0.5688538551330566
44,0.0,390.0,377.03999999999996,False,0,0,0.5788567066192627
45,0.0,390.0,382.2,False,0,0,0.5887997150421143
46,0.0,390.0,387.36,False,0,0,0.5997707843780518
47,0.0,414.0,392.52,False,0,0,0.6127676963806152
48,0.0,414.0,397.68,False,0,0,0.6277337074279785
49,0.0,414.0,402.84000000000003,False,0,0,0.6386673450469971
50,0.0,414.0,408.0,False,0,0,0.6486403942108154
51,0.0,414.0,413.16,False,0,0,0.6596112251281738
52,0.0,438.0,418.32,False,0,0,0.6726140975952148
53,0.0,438.0,423.48,False,0,0,0.6865386962890625
54,0.0,438.0,428.64,False,0,0,0.697509765625
55,0.0,438.0,433.8,False,0,0,0.7074832916259766
56,0.0,462.0,438.96,False,0,0,0.7204482555389404
57,0.0,462.0,444.12,False,0,0,0.7344110012054443
58,0.0,462.0000000000001,449.28,False,0,0,0.7533752918243408
59,0.0,462.0,454.44,False,0,0,0.7633340358734131
60,0.0,462.0,459.6,False,0,0,0.7733097076416016
61,0.0,486.0,464.76,False,0,0,0.7862734794616699
62,0.0,486.0,469.92,False,0,0,0.8002350330352783
63,0.0,486.0,475.08,False,0,0,0.8112063407897949
64,0.0,486.0,480.24,False,0,0,0.8211791515350342
65,0.0,486.0,485.4,False,0,0,0.8311524391174316
66,0.0,510.0,490.56,False,0,0,0.8451156616210938
67,0.0,510.0,495.72,False,0,0,0.8580803871154785
68,0.0,510.0,500.88,False,0,0,0.868053674697876
69,0.0,510.0,506.04,False,0,0,0.8780272006988525
70,0.0,534.0,511.2,False,0,0,0.8899974822998047
71,0.0,534.0,516.36,False,0,0,0.9019651412963867
72,0.0,534.0,521.52,False,0,0,0.9139316082000732
73,0.0,534.0,526.6800000000001,False,0,0,0.9249026775360107
74,0.0,534.0,531.8399999999999,False,0,0,0.9348938465118408
75,0.0,558.0,537.0,False,0,0,0.9478399753570557
76,0.0,558.0,542.1600000000001,False,0,0,0.9608042240142822
77,0.0,558.0,547.3199999999999,False,0,0,0.9717917442321777
78,0.0,558.0,552.48,False,0,0,0.9807507991790771
79,0.0,558.0,557.64,False,0,0,0.9927189350128174
80,0.0,582.0,562.8,False,0,0,1.0066819190979004
81,0.0,582.0,567.96,False,0,0,1.0196468830108643
82,0.0,582.0,573.12,False,0,0,1.0306174755096436
83,0.0,582.0,578.28,False,0,0,1.040590763092041
84,0.0,606.0,583.44,False,0,0,1.0535564422607422
85,0.0,606.0,588.6,False,0,0,1.067518949508667
86,0.0,606.0,593.76,False,0,0,1.0774924755096436
87,0.0,606.0,598.9200000000001,False,0,0,1.0884628295898438
88,0.0,606.0,604.0799999999999,False,0,0,1.0984365940093994
89,0.0,630.0,609.24,False,0,0,1.1123988628387451
90,0.0,630.0,614.4,False,0,0,1.126361608505249
91,0.0,630.0,619.56,False,0,0,1.1373322010040283
92,0.0,630.0,624.72,False,0,0,1.1483030319213867
93,0.0,630.0,629.88,False,0,0,1.1592988967895508
94,0.0,654.0,635.04,False,0,0,1.1722400188446045
95,0.0,654.0,640.2,False,0,0,1.1842079162597656
96,0.0,654.0,645.36,False,0,0,1.1951777935028076
97,0.0,654.0,650.52,False,0,0,1.2051548957824707
98,50.0,660.0,655.6800000000001,False,0,0,1.2251369953155518
99,50.0,666.0,660.8399999999999,False,0,0,1.2470386028289795
100,50.0,666.0,666.0,True,0,0,1.26898193359375
101,0.0,330.0,330.0,True,0,1,1.4079570770263672
102,0.0,354.0,330.84,False,0,1,1.4219188690185547
103,0.0,354.0,331.68,False,0,1,1.4339113235473633
104,0.0,354.0,332.52,False,0,1,1.447899341583252
105,0.0,354.0,333.36,False,0,1,1.460822582244873
106,0.0,354.0,334.2,False,0,1,1.4738118648529053
107,0.0,354.0,335.04,False,0,1,1.4867699146270752
108,0.0,354.0,335.88,False,0,1,1.500744104385376
109,0.0,354.0,336.72,False,0,1,1.5136749744415283
110,0.0,354.0,337.56,False,0,1,1.5266478061676025
111,0.0,354.0,338.4,False,0,1,1.5396053791046143
112,0.0,354.0,339.24,False,0,1,1.5525689125061035
113,0.0,354.0,340.08,False,0,1,1.5675303936004639
114,0.0,354.0,340.92,False,0,1,1.5824897289276123
115,0.0,354.0,341.76,False,0,1,1.5924997329711914
116,0.0,354.0,342.6,False,0,1,1.6034328937530518
117,0.0,354.0,343.44,False,0,1,1.6134066581726074
118,0.0,354.0,344.28,False,0,1,1.6234118938446045
119,0.0,354.0,345.12,False,0,1,1.6343512535095215
120,0.0,354.0,345.96,False,0,1,1.6443235874176025
121,0.0,354.0,346.8,False,0,1,1.6553013324737549
122,0.0,354.0,347.64,False,0,1,1.6663038730621338
123,0.0,354.0,348.48,False,0,1,1.6772723197937012
124,0.0,354.0,349.32,False,0,1,1.688206672668457
125,0.0,354.0,350.16,False,0,1,1.6991770267486572
126,0.0,354.0,351.0,False,0,1,1.7101478576660156
127,0.0,354.0,351.84,False,0,1,1.7211191654205322
128,0.0,354.0,352.68,False,0,1,1.7310917377471924
129,0.0,354.0,353.52,False,0,1,1.742067813873291
130,0.0,378.0,354.36,False,0,1,1.7570700645446777
131,0.0,378.0,355.2,False,0,1,1.7710161209106445
