,Cost,Redundant,epsilon,binding(1),sample,scenario,Time(sec)
0,22860.0,0.0,0.0,True,0,0,0.039893150329589844
1,23500.0,13.0,11.46,False,0,0,0.07878899574279785
2,24160.0,23.0,22.92,False,0,0,0.09873723983764648
3,25019.999999999898,34.99999999999964,34.38,False,0,0,0.1186823844909668
4,25840.0,46.0,45.84,False,0,0,0.13463973999023438
5,26800.0,58.0,57.3,False,0,0,0.15259122848510742
6,27660.0,69.0,68.76,False,0,0,0.165557861328125
7,28720.0,82.0,80.22,False,0,0,0.19946742057800293
8,29620.0,92.0,91.68,False,0,0,0.2234022617340088
9,30680.0,104.0,103.14,False,0,0,0.2672872543334961
10,31540.0,115.0,114.6,False,0,0,0.28523826599121094
11,32640.0,127.0,126.06,False,0,0,0.3370981216430664
12,33600.0,138.0,137.52,False,0,0,0.3889601230621338
13,34559.99999999999,150.00000000000003,148.98,False,0,0,0.4514503479003906
14,35660.0,161.0,160.44,False,0,0,0.4873538017272949
15,36660.0,172.0,171.9,False,0,0,0.5511834621429443
16,37720.0,184.0,183.36,False,0,0,0.5970609188079834
17,38720.0,195.0,194.82,False,0,0,0.6399459838867188
18,39780.0,207.0,206.28,False,0,0,0.6748530864715576
19,40780.0,218.0,217.74,False,0,0,0.7284989356994629
20,41840.0,230.0,229.2,False,0,0,0.7564306259155273
21,42840.0,241.0,240.66,False,0,0,0.8102846145629883
22,43900.0,253.0,252.12,False,0,0,0.8332180976867676
23,44899.999999999985,264.00000000000045,263.58,False,0,0,0.867131233215332
24,45960.0,276.0,275.04,False,0,0,0.8906261920928955
25,47019.999999999985,287.0,286.5,False,0,0,0.9444849491119385
26,47920.0,298.0,297.96,False,0,0,0.9853720664978027
27,49079.99999999999,309.9999999999999,309.42,False,0,0,1.044215440750122
28,49980.0,321.0,320.88,False,0,0,1.0674829483032227
29,51140.00000000044,333.0,332.34,False,0,0,1.1522562503814697
30,52040.0,344.0,343.8,False,0,0,1.1732537746429443
31,53200.0,356.0,355.26,False,0,0,1.2250189781188965
32,54100.0,367.0,366.72,False,0,0,1.239992618560791
33,55260.0,379.0,378.18,False,0,0,1.2924153804779053
34,56159.99999999999,389.99999999999994,389.64,False,0,0,1.3034052848815918
35,57319.99999999999,401.99999999999994,401.1,False,0,0,1.3467638492584229
36,58320.0,414.0,412.56,False,0,0,1.404618263244629
37,59420.0,425.0,424.02,False,0,0,1.4794878959655762
38,60420.00000000001,436.00000000000006,435.48,False,0,0,1.5346810817718506
39,61380.0,447.0,446.94,False,0,0,1.5700938701629639
40,62480.00000000001,459.0000000000002,458.4,False,0,0,1.7128524780273438
41,63440.0,470.0,469.86,False,0,0,1.7337956428527832
42,64540.0,482.0,481.32,False,0,0,1.817608118057251
43,65500.0,493.0,492.78,False,0,0,1.8385155200958252
44,66600.0,505.0,504.24,False,0,0,1.8974130153656006
45,67560.0,516.0,515.7,False,0,0,1.9195010662078857
46,68660.0,528.0,527.16,False,0,0,1.9583983421325684
47,69620.0,539.0,538.62,False,0,0,1.9793710708618164
48,70780.0,551.0,550.08,False,0,0,2.1073763370513916
