,Cost,Redundant,epsilon,binding(1),sample,scenario,Time(sec)
0,2805.0,36.0,36.0,True,0,0,0.03987002372741699
1,2905.0,48.0,42.3,False,0,0,0.13062644004821777
2,2955.0,54.0,48.6,False,0,0,0.14957523345947266
3,3010.0,60.0,54.9,False,0,0,0.2144021987915039
4,3065.0,66.0,61.2,False,0,0,0.26526546478271484
5,3120.0,72.0,67.5,False,0,0,0.3131444454193115
6,3175.0,78.0,73.8,False,0,0,0.33707451820373535
7,3230.0,84.0,80.1,False,0,0,0.4068868160247803
8,3285.0,90.0,86.4,False,0,0,0.5325515270233154
9,3340.0,96.0,92.7,False,0,0,0.5913937091827393
10,3395.0,102.0,99.0,False,0,0,0.6861414909362793
11,3450.0,108.0,105.3,False,0,0,0.7709136009216309
12,3505.0,114.0,111.6,False,0,0,0.8167920112609863
13,3560.0,120.0,117.9,False,0,0,0.8576841354370117
14,3615.0,126.0,124.2,False,0,0,0.8786263465881348
15,3670.0,132.0,130.5,False,0,0,0.895782470703125
16,3730.0,138.0,136.8,False,0,0,0.9147238731384277
17,3785.0,144.0,143.1,False,0,0,0.9306883811950684
18,3840.0,150.0,149.4,False,0,0,0.942692756652832
19,3905.0,156.0,155.7,False,0,0,0.960599422454834
20,3965.0,162.0,162.0,True,0,0,0.9815888404846191
21,4080.0,174.0,168.3,False,0,0,1.052811861038208
22,4145.0,179.99999999999994,174.6,False,0,0,1.1248748302459717
23,4205.0,186.0,180.9,False,0,0,1.1988041400909424
24,4265.0,192.0,187.2,False,0,0,1.2558863162994385
25,4320.0,198.0,193.5,False,0,0,1.3016407489776611
26,4385.0,204.0,199.8,False,0,0,1.3841657638549805
27,4445.0,210.0,206.1,False,0,0,1.455132007598877
28,4505.0,216.0,212.4,False,0,0,1.5144555568695068
29,4560.0,222.0,218.7,False,0,0,1.884979248046875
30,4625.0,228.0,225.0,False,0,0,1.9842529296875
31,4685.0,234.0,231.3,False,0,0,2.009185552597046
32,4744.999999999999,239.99999999999994,237.6,False,0,0,2.036154270172119
33,4800.0,245.99999999999997,243.9,False,0,0,2.050076961517334
34,4865.0,252.0,250.2,False,0,0,2.093961000442505
35,4925.0,258.0,256.5,False,0,0,2.1428282260894775
36,4984.999999999999,264.0000000000001,262.8,False,0,0,2.2036871910095215
37,5040.0,270.0,269.1,False,0,0,2.214661121368408
38,5105.0,276.0,275.4,False,0,0,2.2326159477233887
39,5165.0,282.0,281.7,False,0,0,2.253567934036255
40,5225.0,288.0,288.0,True,0,0,2.285689353942871
41,5345.0,300.0,294.3,False,0,0,2.3632044792175293
42,5405.0,306.0,300.6,False,0,0,2.4319894313812256
43,5465.0,312.0,306.9,False,0,0,2.5048816204071045
44,5520.0,318.0,313.2,False,0,0,2.554727792739868
45,5585.0,324.0,319.5,False,0,0,2.631542921066284
46,5645.0,330.0,325.8,False,0,0,2.6954092979431152
47,5705.0,335.99999999999994,332.1,False,0,0,2.797132730484009
48,5760.0,342.0,338.4,False,0,0,2.8868143558502197
49,5825.0,348.0,344.7,False,0,0,2.971477746963501
50,5885.0,354.0,351.0,False,0,0,3.0562524795532227
51,5944.999999999999,360.00000000000006,357.3,False,0,0,3.094508647918701
52,6000.0,366.0,363.6,False,0,0,3.108520746231079
53,6065.0,372.0,369.9,False,0,0,3.1415019035339355
54,6125.0,378.0,376.2,False,0,0,3.4314637184143066
55,6184.99999748538,384.0,382.5,False,0,0,3.7124063968658447
56,6240.0,390.0,388.8,False,0,0,3.7353909015655518
57,6305.0,396.0,395.1,False,0,0,3.753296375274658
58,6364.999999999999,401.9999999999999,401.4,False,0,0,3.7921929359436035
59,6425.0,408.0,407.7,False,0,0,3.817124843597412
60,6480.0,414.0,414.0,True,0,0,3.829094648361206
61,6605.0,426.0,420.3,False,0,0,3.9108870029449463
62,6665.0,432.0,426.6,False,0,0,3.9806888103485107
63,6720.0,438.0,432.9,False,0,0,4.049471855163574
64,6785.0,444.0,439.2,False,0,0,4.117518663406372
65,6845.0,450.0,445.5,False,0,0,4.183886528015137
66,6905.0,456.0,451.8,False,0,0,4.283460378646851
67,6960.0,462.0,458.1,False,0,0,4.3944361209869385
68,7025.0,468.0,464.4,False,0,0,4.48247766494751
69,7085.0,474.0,470.7,False,0,0,4.600540399551392
70,7144.999999999999,480.0,477.0,False,0,0,4.706453800201416
71,7200.0,486.0,483.3,False,0,0,4.721559762954712
72,7265.0,492.0,489.6,False,0,0,4.764434337615967
73,7324.999999999999,498.0,495.9,False,0,0,4.80853009223938
74,7385.0,504.0,502.2,False,0,0,4.873457908630371
75,7440.0,510.0,508.5,False,0,0,4.891523599624634
76,7505.0,516.0,514.8,False,0,0,5.072503089904785
77,7565.0,522.0,521.1,False,0,0,5.104495048522949
78,7625.0,528.0,527.4,False,0,0,5.136450290679932
79,7680.0,534.0,533.7,False,0,0,5.1465208530426025
80,7745.0,540.0,540.0,True,0,0,5.180495023727417
81,7865.0,552.0,546.3,False,0,0,5.242461442947388
82,7920.0,558.0,552.6,False,0,0,5.306457281112671
83,7985.0,564.0,558.9,False,0,0,5.385478496551514
84,8045.0,570.0,565.2,False,0,0,5.447530746459961
85,8105.0,576.0,571.5,False,0,0,5.505492687225342
86,8160.0,582.0,577.8,False,0,0,5.555480241775513
87,8225.0,588.0,584.1,False,0,0,5.688502550125122
88,8285.0,594.0,590.4,False,0,0,5.788472890853882
89,8345.0,600.0,596.7,False,0,0,5.868553400039673
90,8400.0,606.0,603.0,False,0,0,5.951389789581299
91,8465.0,612.0,609.3,False,0,0,5.9924843311309814
92,8525.0,618.0,615.6,False,0,0,6.0273473262786865
93,8585.0,623.9999999999998,621.9,False,0,0,6.059535026550293
94,8640.0,630.0,628.2,False,0,0,6.08548641204834
95,8705.0,636.0,634.5,False,0,0,6.167522668838501
96,8765.0,642.0,640.8,False,0,0,6.276451349258423
97,8825.0,648.0,647.1,False,0,0,6.307477712631226
98,8880.0,654.0,653.4,False,0,0,6.319545269012451
99,8945.0,660.0,659.7,False,0,0,6.342477560043335
100,9005.0,666.0,666.0,True,0,0,6.380469083786011
101,5425.0,30.0,30.0,True,0,1,6.518702983856201
102,5465.0,36.0,33.84,False,0,1,6.5316689014434814
103,5510.0,42.0,37.68,False,0,1,6.569610118865967
104,5510.0,42.0,41.519999999999996,False,0,1,6.57953953742981
105,5555.0,48.0,45.36,False,0,1,6.595523357391357
106,5600.0000000002,54.00000000003445,49.2,False,0,1,6.613896131515503
107,5600.0,54.0,53.04,False,0,1,6.626829147338867
108,5645.0,60.0,56.879999999999995,False,0,1,6.646775960922241
109,5690.0,66.0,60.72,False,0,1,6.664757251739502
110,5690.0,66.0,64.56,False,0,1,6.6786909103393555
111,5735.0,72.0,68.4,False,0,1,6.703132152557373
112,5785.0,78.0,72.24000000000001,False,0,1,6.761974573135376
113,5785.0,78.0,76.08,False,0,1,6.7759387493133545
114,5834.999999999999,83.99999999999986,79.92,False,0,1,6.799922466278076
115,5835.0,84.0,83.75999999999999,False,0,1,6.811842918395996
