,Cost,Redundant,Time(sec),sample,scenario,z
0,80.0,551.0,0.2582089900970459,0.0,0.0,16.0
1,240080.0,2951.0,0.2582089900970459,0.0,0.0,16.0
2,480080.0,5351.0,0.2582089900970459,0.0,0.0,16.0
3,720080.0,7751.0,0.2582089900970459,0.0,0.0,16.0
4,960080.0,10151.0,0.2582089900970459,0.0,0.0,16.0
5,1200080.0,12551.0,0.2582089900970459,0.0,0.0,16.0
6,1440080.0,14951.0,0.2582089900970459,0.0,0.0,16.0
7,80.0,534.0,0.2582089900970459,0.0,1.0,16.0
8,240080.0,2934.0,0.2582089900970459,0.0,1.0,16.0
9,480080.0,5334.0,0.2582089900970459,0.0,1.0,16.0
10,720080.0,7734.0,0.2582089900970459,0.0,1.0,16.0
11,960080.0,10134.0,0.2582089900970459,0.0,1.0,16.0
12,1200080.0,12534.0,0.2582089900970459,0.0,1.0,16.0
13,1440080.0,14934.0,0.2582089900970459,0.0,1.0,16.0
14,440.0,13.0,0.2582089900970459,0.0,2.0,68.0
15,240180.0,2413.0,0.2582089900970459,0.0,2.0,16.0
16,480180.0,4813.0,0.2582089900970459,0.0,2.0,16.0
17,720180.0,7213.0,0.2582089900970459,0.0,2.0,16.0
18,960180.0,9613.0,0.2582089900970459,0.0,2.0,16.0
19,1200180.0,12013.0,0.2582089900970459,0.0,2.0,16.0
20,1440080.0,14412.0,0.2582089900970459,0.0,2.0,16.0
21,330.0,757.0,0.2655599117279053,1.0,0.0,66.0
22,240330.0,3157.0,0.2655599117279053,1.0,0.0,66.0
23,480330.0,5557.0,0.2655599117279053,1.0,0.0,66.0
24,720330.0,7957.0,0.2655599117279053,1.0,0.0,66.0
25,960330.0,10357.0,0.2655599117279053,1.0,0.0,66.0
26,1200330.0,12757.0,0.2655599117279053,1.0,0.0,66.0
27,1440330.0,15157.0,0.2655599117279053,1.0,0.0,66.0
28,330.0,642.0,0.2655599117279053,1.0,1.0,66.0
29,240330.0,3042.0,0.2655599117279053,1.0,1.0,66.0
30,480330.0,5442.0,0.2655599117279053,1.0,1.0,66.0
31,720330.0,7842.0,0.2655599117279053,1.0,1.0,66.0
32,960330.0,10242.0,0.2655599117279053,1.0,1.0,66.0
33,1200330.0,12642.0,0.2655599117279053,1.0,1.0,66.0
34,1440330.0,15042.0,0.2655599117279053,1.0,1.0,66.0
35,2630.0,31.0,0.2655599117279053,1.0,2.0,66.0
36,242330.0,2428.0,0.2655599117279053,1.0,2.0,66.0
37,481930.0,4824.0,0.2655599117279053,1.0,2.0,66.0
38,721530.0,7220.0,0.2655599117279053,1.0,2.0,66.0
39,961130.0,9616.0,0.2655599117279053,1.0,2.0,66.0
40,1200730.0,12012.0,0.2655599117279053,1.0,2.0,66.0
41,1440330.0,14408.0,0.2655599117279053,1.0,2.0,66.0
42,220.0,490.0,0.24994206428527832,2.0,0.0,44.0
43,240220.0,2890.0,0.24994206428527832,2.0,0.0,44.0
44,480220.0,5290.0,0.24994206428527832,2.0,0.0,44.0
45,720220.0,7690.0,0.24994206428527832,2.0,0.0,44.0
46,960220.0,10090.0,0.24994206428527832,2.0,0.0,44.0
47,1200220.0,12490.0,0.24994206428527832,2.0,0.0,44.0
48,1440220.0,14890.0,0.24994206428527832,2.0,0.0,44.0
49,250.0,265.0,0.24994206428527832,2.0,1.0,50.0
50,240220.0,2665.0,0.24994206428527832,2.0,1.0,44.0
51,480220.0,5065.0,0.24994206428527832,2.0,1.0,44.0
52,720220.0,7465.0,0.24994206428527832,2.0,1.0,44.0
53,960220.0,9865.0,0.24994206428527832,2.0,1.0,44.0
54,1200220.0,12265.0,0.24994206428527832,2.0,1.0,44.0
55,1440220.0,14665.0,0.24994206428527832,2.0,1.0,44.0
56,280.0,86.0,0.24994206428527832,2.0,2.0,56.0
57,240220.0,2486.0,0.24994206428527832,2.0,2.0,44.0
58,480220.0,4886.0,0.24994206428527832,2.0,2.0,44.0
59,720220.0,7286.0,0.24994206428527832,2.0,2.0,44.0
60,960220.0,9686.0,0.24994206428527832,2.0,2.0,44.0
61,1200220.0,12086.0,0.24994206428527832,2.0,2.0,44.0
62,1440220.0,14486.0,0.24994206428527832,2.0,2.0,44.0
63,150.0,209.0,0.2655620574951172,3.0,0.0,30.0
64,240150.0,2609.0,0.2655620574951172,3.0,0.0,30.0
65,480150.0,5009.0,0.2655620574951172,3.0,0.0,30.0
66,720150.0,7409.0,0.2655620574951172,3.0,0.0,30.0
67,960150.0,9809.0,0.2655620574951172,3.0,0.0,30.0
68,1200150.0,12209.0,0.2655620574951172,3.0,0.0,30.0
69,1440150.0,14609.0,0.2655620574951172,3.0,0.0,30.0
70,250.0,158.0,0.2655620574951172,3.0,1.0,30.0
71,240250.0,2558.0,0.2655620574951172,3.0,1.0,30.0
72,480250.0,4958.0,0.2655620574951172,3.0,1.0,30.0
73,720250.0,7358.0,0.2655620574951172,3.0,1.0,30.0
74,960250.0,9758.0,0.2655620574951172,3.0,1.0,30.0
75,1200250.0,12158.0,0.2655620574951172,3.0,1.0,30.0
76,1440150.0,14557.0,0.2655620574951172,3.0,1.0,30.0
77,450.0,99.0,0.2655620574951172,3.0,2.0,70.0
78,240250.0,2499.0,0.2655620574951172,3.0,2.0,30.0
79,480250.0,4899.0,0.2655620574951172,3.0,2.0,30.0
80,720250.0,7299.0,0.2655620574951172,3.0,2.0,30.0
81,960250.0,9699.0,0.2655620574951172,3.0,2.0,30.0
82,1200250.0,12099.0,0.2655620574951172,3.0,2.0,30.0
83,1440150.0,14498.0,0.2655620574951172,3.0,2.0,30.0
84,55.0,406.0,0.260723352432251,4.0,0.0,11.0
85,240055.0,2806.0,0.260723352432251,4.0,0.0,11.0
86,480055.0,5206.0,0.260723352432251,4.0,0.0,11.0
87,720055.0,7606.0,0.260723352432251,4.0,0.0,11.0
