,Cost,Redundant,Time(sec),sample,scenario,z
0,205.0,552.0,0.2968118190765381,0.0,0.0,21.0
1,120145.0,1752.0,0.2968118190765381,0.0,0.0,9.0
2,240145.0,2952.0,0.2968118190765381,0.0,0.0,9.0
3,360145.0,4152.0,0.2968118190765381,0.0,0.0,9.0
4,480145.0,5352.0,0.2968118190765381,0.0,0.0,9.0
5,600145.0,6552.0,0.2968118190765381,0.0,0.0,9.0
6,720045.0,7751.0,0.2968118190765381,0.0,0.0,9.0
7,71995.0,0.0,0.2968118190765381,0.0,1.0,59.0
8,179845.0,1081.0,0.2968118190765381,0.0,1.0,9.0
9,287845.0,2161.0,0.2968118190765381,0.0,1.0,9.0
10,395945.0,3242.0,0.2968118190765381,0.0,1.0,9.0
11,503945.0,4322.0,0.2968118190765381,0.0,1.0,9.0
12,612045.0,5403.0,0.2968118190765381,0.0,1.0,9.0
13,720045.0,6483.0,0.2968118190765381,0.0,1.0,9.0
14,153155.0,0.0,0.2968118190765381,0.0,2.0,31.0
15,247545.0,945.0,0.2968118190765381,0.0,2.0,9.0
16,342045.0,1890.0,0.2968118190765381,0.0,2.0,9.0
17,436545.0,2835.0,0.2968118190765381,0.0,2.0,9.0
18,531045.0,3780.0,0.2968118190765381,0.0,2.0,9.0
19,625545.0,4725.0,0.2968118190765381,0.0,2.0,9.0
20,720045.0,5670.0,0.2968118190765381,0.0,2.0,9.0
21,240.0,249.0,0.2909512519836426,1.0,0.0,48.0
22,120070.0,1449.0,0.2909512519836426,1.0,0.0,14.0
23,240070.0,2649.0,0.2909512519836426,1.0,0.0,14.0
24,360070.0,3849.0,0.2909512519836426,1.0,0.0,14.0
25,480070.0,5049.0,0.2909512519836426,1.0,0.0,14.0
26,600070.0,6249.0,0.2909512519836426,1.0,0.0,14.0
27,720070.0,7449.0,0.2909512519836426,1.0,0.0,14.0
28,63140.0,0.0,0.2909512519836426,1.0,1.0,68.0
29,172470.0,1096.0,0.2909512519836426,1.0,1.0,14.0
30,281970.0,2191.0,0.2909512519836426,1.0,1.0,14.0
31,391470.0,3286.0,0.2909512519836426,1.0,1.0,14.0
32,501070.0,4382.0,0.2909512519836426,1.0,1.0,14.0
33,610570.0,5477.0,0.2909512519836426,1.0,1.0,14.0
34,720070.0,6572.0,0.2909512519836426,1.0,1.0,14.0
35,83940.0,0.0,0.2909512519836426,1.0,2.0,48.0
36,189870.0,1061.0,0.2909512519836426,1.0,2.0,14.0
37,295870.0,2121.0,0.2909512519836426,1.0,2.0,14.0
38,401970.0,3182.0,0.2909512519836426,1.0,2.0,14.0
39,507970.0,4242.0,0.2909512519836426,1.0,2.0,14.0
40,614070.0,5303.0,0.2909512519836426,1.0,2.0,14.0
41,720070.0,6363.0,0.2909512519836426,1.0,2.0,14.0
42,445.0,483.0,0.36901402473449707,2.0,0.0,89.0
43,120335.0,1683.0,0.36901402473449707,2.0,0.0,67.0
44,240335.0,2883.0,0.36901402473449707,2.0,0.0,67.0
45,360335.0,4083.0,0.36901402473449707,2.0,0.0,67.0
46,480335.0,5283.0,0.36901402473449707,2.0,0.0,67.0
47,600335.0,6483.0,0.36901402473449707,2.0,0.0,67.0
48,720335.0,7683.0,0.36901402473449707,2.0,0.0,67.0
49,38635.0,106.0,0.36901402473449707,2.0,1.0,67.0
50,152335.0,1243.0,0.36901402473449707,2.0,1.0,67.0
51,265935.0,2379.0,0.36901402473449707,2.0,1.0,67.0
52,379535.0,3515.0,0.36901402473449707,2.0,1.0,67.0
53,493135.0,4651.0,0.36901402473449707,2.0,1.0,67.0
54,606735.0,5787.0,0.36901402473449707,2.0,1.0,67.0
55,720335.0,6923.0,0.36901402473449707,2.0,1.0,67.0
56,26315.0,60.0,0.36901402473449707,2.0,2.0,143.0
57,141735.0,1218.0,0.36901402473449707,2.0,2.0,67.0
58,257435.0,2375.0,0.36901402473449707,2.0,2.0,67.0
59,373135.0,3532.0,0.36901402473449707,2.0,2.0,67.0
60,488935.0,4690.0,0.36901402473449707,2.0,2.0,67.0
61,604635.0,5847.0,0.36901402473449707,2.0,2.0,67.0
62,720335.0,7004.0,0.36901402473449707,2.0,2.0,67.0
63,185.0,384.0,0.26555681228637695,3.0,0.0,37.0
64,120005.0,1584.0,0.26555681228637695,3.0,0.0,1.0
65,240005.0,2784.0,0.26555681228637695,3.0,0.0,1.0
66,360005.0,3984.0,0.26555681228637695,3.0,0.0,1.0
67,480005.0,5184.0,0.26555681228637695,3.0,0.0,1.0
68,600005.0,6384.0,0.26555681228637695,3.0,0.0,1.0
69,720005.0,7584.0,0.26555681228637695,3.0,0.0,1.0
70,67495.0,0.0,0.26555681228637695,3.0,1.0,59.0
71,176005.0,1088.0,0.26555681228637695,3.0,1.0,1.0
72,284805.0,2176.0,0.26555681228637695,3.0,1.0,1.0
73,393605.0,3264.0,0.26555681228637695,3.0,1.0,1.0
74,502405.0,4352.0,0.26555681228637695,3.0,1.0,1.0
75,611205.0,5440.0,0.26555681228637695,3.0,1.0,1.0
76,720005.0,6528.0,0.26555681228637695,3.0,1.0,1.0
77,140105.0,0.0,0.26555681228637695,3.0,2.0,1.0
78,236805.0,967.0,0.26555681228637695,3.0,2.0,1.0
79,333405.0,1933.0,0.26555681228637695,3.0,2.0,1.0
80,430105.0,2900.0,0.26555681228637695,3.0,2.0,1.0
81,526705.0,3866.0,0.26555681228637695,3.0,2.0,1.0
82,623405.0,4833.0,0.26555681228637695,3.0,2.0,1.0
83,720005.0,5799.0,0.26555681228637695,3.0,2.0,1.0
84,16545.0,40.0,0.2822861671447754,4.0,0.0,49.0
85,133715.0,1213.0,0.2822861671447754,4.0,0.0,23.0
86,251015.0,2386.0,0.2822861671447754,4.0,0.0,23.0
87,368315.0,3559.0,0.2822861671447754,4.0,0.0,23.0
88,485615.0,4732.0,0.2822861671447754,4.0,0.0,23.0
89,602915.0,5905.0,0.2822861671447754,4.0,0.0,23.0
90,720115.0,7077.0,0.2822861671447754,4.0,0.0,23.0
91,50795.0,29.0,0.2822861671447754,4.0,1.0,59.0
92,162215.0,1145.0,0.2822861671447754,4.0,1.0,23.0
93,273815.0,2261.0,0.2822861671447754,4.0,1.0,23.0
94,385415.0,3377.0,0.2822861671447754,4.0,1.0,23.0
