,Cost,Redundant,Time(sec),sample,scenario,z
0,110.0,334.0,0.4039607048034668,0.0,0.0,22.0
1,120110.0,1534.0,0.4039607048034668,0.0,0.0,22.0
2,240110.0,2734.0,0.4039607048034668,0.0,0.0,22.0
3,360110.0,3934.0,0.4039607048034668,0.0,0.0,22.0
4,480110.0,5134.0,0.4039607048034668,0.0,0.0,22.0
5,600110.0,6334.0,0.4039607048034668,0.0,0.0,22.0
6,720110.0,7534.0,0.4039607048034668,0.0,0.0,22.0
7,160.0,184.0,0.4039607048034668,0.0,1.0,32.0
8,120110.0,1384.0,0.4039607048034668,0.0,1.0,22.0
9,240110.0,2584.0,0.4039607048034668,0.0,1.0,22.0
10,360110.0,3784.0,0.4039607048034668,0.0,1.0,22.0
11,480110.0,4984.0,0.4039607048034668,0.0,1.0,22.0
12,600110.0,6184.0,0.4039607048034668,0.0,1.0,22.0
13,720110.0,7384.0,0.4039607048034668,0.0,1.0,22.0
14,67130.0,0.0,0.4039607048034668,0.0,2.0,86.0
15,175710.0,1089.0,0.4039607048034668,0.0,2.0,22.0
16,284610.0,2178.0,0.4039607048034668,0.0,2.0,22.0
17,393510.0,3267.0,0.4039607048034668,0.0,2.0,22.0
18,502410.0,4356.0,0.4039607048034668,0.0,2.0,22.0
19,611310.0,5445.0,0.4039607048034668,0.0,2.0,22.0
20,720110.0,6533.0,0.4039607048034668,0.0,2.0,22.0
21,55.0,285.0,0.392897367477417,1.0,0.0,11.0
22,120045.0,1485.0,0.392897367477417,1.0,0.0,9.0
23,240045.0,2685.0,0.392897367477417,1.0,0.0,9.0
24,360045.0,3885.0,0.392897367477417,1.0,0.0,9.0
25,480045.0,5085.0,0.392897367477417,1.0,0.0,9.0
26,600045.0,6285.0,0.392897367477417,1.0,0.0,9.0
27,720045.0,7485.0,0.392897367477417,1.0,0.0,9.0
28,29725.0,0.0,0.392897367477417,1.0,1.0,65.0
29,144545.0,1151.0,0.392897367477417,1.0,1.0,9.0
30,259645.0,2302.0,0.392897367477417,1.0,1.0,9.0
31,374745.0,3453.0,0.392897367477417,1.0,1.0,9.0
32,489845.0,4604.0,0.392897367477417,1.0,1.0,9.0
33,604945.0,5755.0,0.392897367477417,1.0,1.0,9.0
34,720045.0,6906.0,0.392897367477417,1.0,1.0,9.0
35,107625.0,0.0,0.392897367477417,1.0,2.0,25.0
36,209645.0,1021.0,0.392897367477417,1.0,2.0,9.0
37,311745.0,2042.0,0.392897367477417,1.0,2.0,9.0
38,413845.0,3063.0,0.392897367477417,1.0,2.0,9.0
39,515945.0,4084.0,0.392897367477417,1.0,2.0,9.0
40,618045.0,5105.0,0.392897367477417,1.0,2.0,9.0
41,720045.0,6125.0,0.392897367477417,1.0,2.0,9.0
42,60.0,418.0,0.36303091049194336,2.0,0.0,12.0
43,120060.0,1618.0,0.36303091049194336,2.0,0.0,12.0
44,240060.0,2818.0,0.36303091049194336,2.0,0.0,12.0
45,360060.0,4018.0,0.36303091049194336,2.0,0.0,12.0
46,480060.0,5218.0,0.36303091049194336,2.0,0.0,12.0
47,600060.0,6418.0,0.36303091049194336,2.0,0.0,12.0
48,720060.0,7618.0,0.36303091049194336,2.0,0.0,12.0
49,19560.0,0.0,0.36303091049194336,2.0,1.0,72.0
50,136060.0,1168.0,0.36303091049194336,2.0,1.0,12.0
51,252860.0,2336.0,0.36303091049194336,2.0,1.0,12.0
52,369660.0,3504.0,0.36303091049194336,2.0,1.0,12.0
53,486460.0,4672.0,0.36303091049194336,2.0,1.0,12.0
54,603260.0,5840.0,0.36303091049194336,2.0,1.0,12.0
55,720060.0,7008.0,0.36303091049194336,2.0,1.0,12.0
56,52760.0,0.0,0.36303091049194336,2.0,2.0,132.0
57,163560.0,1114.0,0.36303091049194336,2.0,2.0,12.0
58,274860.0,2227.0,0.36303091049194336,2.0,2.0,12.0
59,386160.0,3340.0,0.36303091049194336,2.0,2.0,12.0
60,497460.0,4453.0,0.36303091049194336,2.0,2.0,12.0
61,608760.0,5566.0,0.36303091049194336,2.0,2.0,12.0
62,720060.0,6679.0,0.36303091049194336,2.0,2.0,12.0
63,215.0,382.0,0.3430826663970947,3.0,0.0,43.0
64,120215.0,1582.0,0.3430826663970947,3.0,0.0,43.0
65,240215.0,2782.0,0.3430826663970947,3.0,0.0,43.0
66,360215.0,3982.0,0.3430826663970947,3.0,0.0,43.0
67,480215.0,5182.0,0.3430826663970947,3.0,0.0,43.0
68,600215.0,6382.0,0.3430826663970947,3.0,0.0,43.0
69,720215.0,7582.0,0.3430826663970947,3.0,0.0,43.0
70,47965.0,0.0,0.3430826663970947,3.0,1.0,53.0
71,160015.0,1121.0,0.3430826663970947,3.0,1.0,43.0
72,272015.0,2241.0,0.3430826663970947,3.0,1.0,43.0
73,384115.0,3362.0,0.3430826663970947,3.0,1.0,43.0
74,496115.0,4482.0,0.3430826663970947,3.0,1.0,43.0
75,608215.0,5603.0,0.3430826663970947,3.0,1.0,43.0
76,720215.0,6723.0,0.3430826663970947,3.0,1.0,43.0
77,128015.0,0.0,0.3430826663970947,3.0,2.0,43.0
78,226715.0,987.0,0.3430826663970947,3.0,2.0,43.0
79,325415.0,1974.0,0.3430826663970947,3.0,2.0,43.0
80,424115.0,2961.0,0.3430826663970947,3.0,2.0,43.0
81,522815.0,3948.0,0.3430826663970947,3.0,2.0,43.0
82,621515.0,4935.0,0.3430826663970947,3.0,2.0,43.0
83,720215.0,5922.0,0.3430826663970947,3.0,2.0,43.0
84,385.0,447.0,0.3640596866607666,4.0,0.0,77.0
85,120385.0,1647.0,0.3640596866607666,4.0,0.0,77.0
86,240385.0,2847.0,0.3640596866607666,4.0,0.0,77.0
87,360385.0,4047.0,0.3640596866607666,4.0,0.0,77.0
88,480385.0,5247.0,0.3640596866607666,4.0,0.0,77.0
89,600385.0,6447.0,0.3640596866607666,4.0,0.0,77.0
90,720385.0,7647.0,0.3640596866607666,4.0,0.0,77.0
91,29865.0,27.0,0.3640596866607666,4.0,1.0,93.0
92,144885.0,1178.0,0.3640596866607666,4.0,1.0,77.0
93,259985.0,2329.0,0.3640596866607666,4.0,1.0,77.0
94,375085.0,3480.0,0.3640596866607666,4.0,1.0,77.0
95,490185.0,4631.0,0.3640596866607666,4.0,1.0,77.0
96,605285.0,5782.0,0.3640596866607666,4.0,1.0,77.0
97,720385.0,6933.0,0.3640596866607666,4.0,1.0,77.0
98,50385.0,253.0,0.3640596866607666,4.0,2.0,77.0
99,162085.0,1370.0,0.3640596866607666,4.0,2.0,77.0
100,273785.0,2487.0,0.3640596866607666,4.0,2.0,77.0
101,385385.0,3603.0,0.3640596866607666,4.0,2.0,77.0
102,497085.0,4720.0,0.3640596866607666,4.0,2.0,77.0
103,608785.0,5837.0,0.3640596866607666,4.0,2.0,77.0
104,720385.0,6953.0,0.3640596866607666,4.0,2.0,77.0
105,185.0,459.0,0.3849360942840576,5.0,0.0,37.0
106,120185.0,1659.0,0.3849360942840576,5.0,0.0,37.0
107,240185.0,2859.0,0.3849360942840576,5.0,0.0,37.0
108,360185.0,4059.0,0.3849360942840576,5.0,0.0,37.0
109,480185.0,5259.0,0.3849360942840576,5.0,0.0,37.0
110,600185.0,6459.0,0.3849360942840576,5.0,0.0,37.0
111,720185.0,7659.0,0.3849360942840576,5.0,0.0,37.0
112,525.0,248.0,0.3849360942840576,5.0,1.0,105.0
113,120185.0,1448.0,0.3849360942840576,5.0,1.0,37.0
114,240185.0,2648.0,0.3849360942840576,5.0,1.0,37.0
115,360185.0,3848.0,0.3849360942840576,5.0,1.0,37.0
116,480185.0,5048.0,0.3849360942840576,5.0,1.0,37.0
117,600185.0,6248.0,0.3849360942840576,5.0,1.0,37.0
118,720185.0,7448.0,0.3849360942840576,5.0,1.0,37.0
119,108605.0,0.0,0.3849360942840576,5.0,2.0,41.0
120,210585.0,1020.0,0.3849360942840576,5.0,2.0,37.0
121,312485.0,2039.0,0.3849360942840576,5.0,2.0,37.0
122,414385.0,3058.0,0.3849360942840576,5.0,2.0,37.0
123,516385.0,4078.0,0.3849360942840576,5.0,2.0,37.0
124,618285.0,5097.0,0.3849360942840576,5.0,2.0,37.0
125,720185.0,6116.0,0.3849360942840576,5.0,2.0,37.0
126,300.0,440.0,0.40092897415161133,6.0,0.0,40.0
127,120260.0,1640.0,0.40092897415161133,6.0,0.0,32.0
128,240260.0,2840.0,0.40092897415161133,6.0,0.0,32.0
129,360260.0,4040.0,0.40092897415161133,6.0,0.0,32.0
130,480260.0,5240.0,0.40092897415161133,6.0,0.0,32.0
131,600260.0,6440.0,0.40092897415161133,6.0,0.0,32.0
